qryid;collection;ranker;index;qrymode;k;qrylen;res_size;qry_time;search_time;nodes_evaluated;nodes_total;postings_evaluated;postings_total;client_time
62499;gov2;bm25;IDX_D_BM25;0;100;4;100;1764373;1764344;586699;50410357;0;0;1764592
62595;gov2;bm25;IDX_D_BM25;0;100;4;100;1362539;1362507;411853;50410357;0;0;1364321
62606;gov2;bm25;IDX_D_BM25;0;100;4;100;1275497;1256248;433472;50410357;0;0;1277277
62624;gov2;bm25;IDX_D_BM25;0;100;2;100;160728;120419;67722;50410357;0;0;161580
62644;gov2;bm25;IDX_D_BM25;0;100;4;100;242862;241929;101216;50410357;0;0;243913
62774;gov2;bm25;IDX_D_BM25;0;100;2;100;79182;75207;44770;50410357;0;0;79791
62816;gov2;bm25;IDX_D_BM25;0;100;4;100;659428;659040;247268;50410357;0;0;661008
63033;gov2;bm25;IDX_D_BM25;0;100;3;100;2277608;2266109;753755;50410357;0;0;2277846
63216;gov2;bm25;IDX_D_BM25;0;100;2;100;243697;243670;25336;50410357;0;0;244317
63401;gov2;bm25;IDX_D_BM25;0;100;1;100;3958;3863;2889;50410357;0;0;4079
63478;gov2;bm25;IDX_D_BM25;0;100;6;100;1802365;1802343;516944;50410357;0;0;1805718
63657;gov2;bm25;IDX_D_BM25;0;100;3;100;186694;167492;62844;50410357;0;0;189571
63684;gov2;bm25;IDX_D_BM25;0;100;3;100;439383;438359;149829;50410357;0;0;440723
63769;gov2;bm25;IDX_D_BM25;0;100;3;100;3346971;3337544;945045;50410357;0;0;3347210
64009;gov2;bm25;IDX_D_BM25;0;100;3;100;2632372;2632342;638057;50410357;0;0;2632606
64128;gov2;bm25;IDX_D_BM25;0;100;4;100;620563;620530;148330;50410357;0;0;622199
64136;gov2;bm25;IDX_D_BM25;0;100;4;100;29923;14899;6647;50410357;0;0;30319
64142;gov2;bm25;IDX_D_BM25;0;100;2;100;58051;58030;35789;50410357;0;0;58642
64166;gov2;bm25;IDX_D_BM25;0;100;2;100;489088;488777;242068;50410357;0;0;490505
64247;gov2;bm25;IDX_D_BM25;0;100;6;100;647246;638768;215024;50410357;0;0;649342
64257;gov2;bm25;IDX_D_BM25;0;100;7;100;3553768;3534826;982153;50410357;0;0;3554008
64339;gov2;bm25;IDX_D_BM25;0;100;3;100;671395;636230;192186;50410357;0;0;796448
64488;gov2;bm25;IDX_D_BM25;0;100;6;100;2271835;2253640;682798;50410357;0;0;2272084
64493;gov2;bm25;IDX_D_BM25;0;100;3;100;1747852;1726988;552526;50410357;0;0;1848416
64715;gov2;bm25;IDX_D_BM25;0;100;4;100;418203;369262;149546;50410357;0;0;419526
64881;gov2;bm25;IDX_D_BM25;0;100;3;100;88519;79775;36438;50410357;0;0;89144
64909;gov2;bm25;IDX_D_BM25;0;100;4;100;1366229;1365767;484672;50410357;0;0;1368040
65063;gov2;bm25;IDX_D_BM25;0;100;3;100;1719297;1711317;447609;50410357;0;0;1720921
65085;gov2;bm25;IDX_D_BM25;0;100;6;100;5247436;5210867;1578245;50410357;0;0;5247660
65228;gov2;bm25;IDX_D_BM25;0;100;2;100;586699;586673;126627;50410357;0;0;587357
65314;gov2;bm25;IDX_D_BM25;0;100;2;100;93190;91343;55363;50410357;0;0;93807
65377;gov2;bm25;IDX_D_BM25;0;100;7;100;902741;902061;265639;50410357;0;0;904821
65526;gov2;bm25;IDX_D_BM25;0;100;3;100;162969;148271;82642;50410357;0;0;163737
65560;gov2;bm25;IDX_D_BM25;0;100;4;100;936619;935603;357105;50410357;0;0;938359
65596;gov2;bm25;IDX_D_BM25;0;100;5;100;1743309;1708285;609275;50410357;0;0;1743543
65689;gov2;bm25;IDX_D_BM25;0;100;7;100;1043258;1043219;283925;50410357;0;0;1045263
65732;gov2;bm25;IDX_D_BM25;0;100;3;100;246677;226648;81910;50410357;0;0;249736
65746;gov2;bm25;IDX_D_BM25;0;100;6;100;442149;438997;143124;50410357;0;0;444401
65750;gov2;bm25;IDX_D_BM25;0;100;4;100;367538;363120;146286;50410357;0;0;369594
65840;gov2;bm25;IDX_D_BM25;0;100;4;100;848757;840452;263604;50410357;0;0;850440
66057;gov2;bm25;IDX_D_BM25;0;100;3;100;236692;228026;88012;50410357;0;0;237576
66126;gov2;bm25;IDX_D_BM25;0;100;5;100;657153;655458;221055;50410357;0;0;658783
66151;gov2;bm25;IDX_D_BM25;0;100;5;100;865313;847078;298915;50410357;0;0;867021
66252;gov2;bm25;IDX_D_BM25;0;100;5;100;345956;319340;120767;50410357;0;0;348801
66302;gov2;bm25;IDX_D_BM25;0;100;7;100;662640;657350;221031;50410357;0;0;664745
66378;gov2;bm25;IDX_D_BM25;0;100;3;100;1323374;1310997;390800;50410357;0;0;1326156
66403;gov2;bm25;IDX_D_BM25;0;100;4;100;78168;43487;19492;50410357;0;0;78782
66604;gov2;bm25;IDX_D_BM25;0;100;2;100;17407;17224;11122;50410357;0;0;17707
66835;gov2;bm25;IDX_D_BM25;0;100;2;100;359916;359902;191533;50410357;0;0;360897
67038;gov2;bm25;IDX_D_BM25;0;100;10;100;2601903;2597433;559149;50410357;0;0;2603731
67113;gov2;bm25;IDX_D_BM25;0;100;4;100;92995;74184;32161;50410357;0;0;97708
67167;gov2;bm25;IDX_D_BM25;0;100;5;100;355768;355270;131812;50410357;0;0;357028
67250;gov2;bm25;IDX_D_BM25;0;100;3;100;52110;45555;21523;50410357;0;0;52706
67290;gov2;bm25;IDX_D_BM25;0;100;4;100;103760;103695;48117;50410357;0;0;104381
67369;gov2;bm25;IDX_D_BM25;0;100;3;100;11835;10729;5423;50410357;0;0;12104
67386;gov2;bm25;IDX_D_BM25;0;100;3;100;169674;169658;69983;50410357;0;0;170314
67475;gov2;bm25;IDX_D_BM25;0;100;2;100;50035;49183;27611;50410357;0;0;50634
67502;gov2;bm25;IDX_D_BM25;0;100;2;100;7302;7164;4953;50410357;0;0;7476
67587;gov2;bm25;IDX_D_BM25;0;100;5;100;666450;666425;238940;50410357;0;0;668084
67621;gov2;bm25;IDX_D_BM25;0;100;5;100;534864;512678;170540;50410357;0;0;536192
67679;gov2;bm25;IDX_D_BM25;0;100;3;100;1728420;1720251;515876;50410357;0;0;1730008
67777;gov2;bm25;IDX_D_BM25;0;100;13;100;2986555;2940270;713414;50410357;0;0;2988325
67811;gov2;bm25;IDX_D_BM25;0;100;4;100;76300;66997;31140;50410357;0;0;81586
67982;gov2;bm25;IDX_D_BM25;0;100;4;100;572238;571531;229191;50410357;0;0;573689
68151;gov2;bm25;IDX_D_BM25;0;100;3;100;110187;98527;41413;50410357;0;0;110793
68202;gov2;bm25;IDX_D_BM25;0;100;10;100;1737322;1736535;490849;50410357;0;0;1739333
68340;gov2;bm25;IDX_D_BM25;0;100;3;100;1369634;1358182;411295;50410357;0;0;1373983
68387;gov2;bm25;IDX_D_BM25;0;100;5;100;1190167;1140675;379502;50410357;0;0;1191818
68957;gov2;bm25;IDX_D_BM25;0;100;4;100;1156099;1132950;414996;50410357;0;0;1160269
69049;gov2;bm25;IDX_D_BM25;0;100;3;100;1463279;1423839;480249;50410357;0;0;1464676
69395;gov2;bm25;IDX_D_BM25;0;100;4;100;543674;511746;182085;50410357;0;0;544871
69547;gov2;bm25;IDX_D_BM25;0;100;8;100;667499;656461;203346;50410357;0;0;669165
69710;gov2;bm25;IDX_D_BM25;0;100;3;100;805807;797150;282145;50410357;0;0;807694
69731;gov2;bm25;IDX_D_BM25;0;100;4;100;3396088;3370845;1167918;50410357;0;0;3397704
69740;gov2;bm25;IDX_D_BM25;0;100;4;100;1774534;1769934;518776;50410357;0;0;1776164
69781;gov2;bm25;IDX_D_BM25;0;100;3;100;236267;226709;62210;50410357;0;0;236891
69837;gov2;bm25;IDX_D_BM25;0;100;5;100;626165;624448;239926;50410357;0;0;627773
69907;gov2;bm25;IDX_D_BM25;0;100;5;100;193818;171720;66962;50410357;0;0;194439
69940;gov2;bm25;IDX_D_BM25;0;100;3;100;65725;64388;38444;50410357;0;0;66333
69957;gov2;bm25;IDX_D_BM25;0;100;2;100;343487;343133;181784;50410357;0;0;344245
70286;gov2;bm25;IDX_D_BM25;0;100;4;100;816356;813459;267698;50410357;0;0;817869
70497;gov2;bm25;IDX_D_BM25;0;100;3;100;123635;114005;63236;50410357;0;0;124334
70568;gov2;bm25;IDX_D_BM25;0;100;6;100;925478;924843;300014;50410357;0;0;928502
70736;gov2;bm25;IDX_D_BM25;0;100;4;100;1604480;1583132;544831;50410357;0;0;1606112
70774;gov2;bm25;IDX_D_BM25;0;100;4;100;941657;900144;322932;50410357;0;0;943658
70974;gov2;bm25;IDX_D_BM25;0;100;3;100;798196;775130;276924;50410357;0;0;799617
71054;gov2;bm25;IDX_D_BM25;0;100;4;100;791451;766733;274186;50410357;0;0;793066
71416;gov2;bm25;IDX_D_BM25;0;100;3;100;91769;78222;30912;50410357;0;0;92497
71445;gov2;bm25;IDX_D_BM25;0;100;2;100;66287;65964;39500;50410357;0;0;66887
71669;gov2;bm25;IDX_D_BM25;0;100;4;100;1363362;1362996;466094;50410357;0;0;1364995
71678;gov2;bm25;IDX_D_BM25;0;100;9;100;4363579;4317885;1148658;50410357;0;0;4364212
71718;gov2;bm25;IDX_D_BM25;0;100;8;100;1933663;1892943;586276;50410357;0;0;2049547
71807;gov2;bm25;IDX_D_BM25;0;100;3;100;174702;134600;62991;50410357;0;0;270175
71901;gov2;bm25;IDX_D_BM25;0;100;5;100;156722;155696;64222;50410357;0;0;157339
71980;gov2;bm25;IDX_D_BM25;0;100;3;100;646162;644582;233163;50410357;0;0;647527
72038;gov2;bm25;IDX_D_BM25;0;100;3;100;142346;128073;61800;50410357;0;0;143016
72041;gov2;bm25;IDX_D_BM25;0;100;5;100;1148677;1147843;397408;50410357;0;0;1150350
72114;gov2;bm25;IDX_D_BM25;0;100;4;100;482704;457792;165466;50410357;0;0;485981
72244;gov2;bm25;IDX_D_BM25;0;100;2;100;575759;562940;279460;50410357;0;0;577318
72378;gov2;bm25;IDX_D_BM25;0;100;6;100;3117338;3104470;938692;50410357;0;0;3117574
72742;gov2;bm25;IDX_D_BM25;0;100;5;100;3030851;3000423;1002521;50410357;0;0;3175735
72754;gov2;bm25;IDX_D_BM25;0;100;6;100;561776;486399;157605;50410357;0;0;742502
72822;gov2;bm25;IDX_D_BM25;0;100;3;100;1260924;1253246;406557;50410357;0;0;1262561
72942;gov2;bm25;IDX_D_BM25;0;100;3;100;1843832;1824483;572869;50410357;0;0;1845475
72966;gov2;bm25;IDX_D_BM25;0;100;4;100;320184;293990;110323;50410357;0;0;321014
72995;gov2;bm25;IDX_D_BM25;0;100;2;100;86812;83266;50201;50410357;0;0;87424
73042;gov2;bm25;IDX_D_BM25;0;100;3;100;540720;540243;230898;50410357;0;0;542203
73324;gov2;bm25;IDX_D_BM25;0;100;2;100;89850;87270;47138;50410357;0;0;90447
73341;gov2;bm25;IDX_D_BM25;0;100;3;100;2523228;2522777;1101548;50410357;0;0;2523699
73422;gov2;bm25;IDX_D_BM25;0;100;5;100;1028391;1028355;256548;50410357;0;0;1030030
73423;gov2;bm25;IDX_D_BM25;0;100;7;100;1788988;1767191;519653;50410357;0;0;1790990
73611;gov2;bm25;IDX_D_BM25;0;100;5;100;1126304;1095331;384492;50410357;0;0;1130305
73617;gov2;bm25;IDX_D_BM25;0;100;3;100;120939;85651;47915;50410357;0;0;123439
73695;gov2;bm25;IDX_D_BM25;0;100;3;100;380278;379798;144417;50410357;0;0;380517
73749;gov2;bm25;IDX_D_BM25;0;100;4;100;482768;473115;183417;50410357;0;0;483001
73877;gov2;bm25;IDX_D_BM25;0;100;4;100;1040498;1026511;323431;50410357;0;0;1040737
73942;gov2;bm25;IDX_D_BM25;0;100;2;100;86701;80847;35613;50410357;0;0;86928
74005;gov2;bm25;IDX_D_BM25;0;100;1;100;3339;2702;1915;50410357;0;0;3436
74109;gov2;bm25;IDX_D_BM25;0;100;3;100;550355;550334;198479;50410357;0;0;551925
74110;gov2;bm25;IDX_D_BM25;0;100;2;100;156193;146029;81906;50410357;0;0;156423
74165;gov2;bm25;IDX_D_BM25;0;100;4;100;530524;529049;205719;50410357;0;0;530751
74177;gov2;bm25;IDX_D_BM25;0;100;2;100;109413;102398;55843;50410357;0;0;109663
74417;gov2;bm25;IDX_D_BM25;0;100;3;100;1748328;1747289;533364;50410357;0;0;1748560
74870;gov2;bm25;IDX_D_BM25;0;100;2;100;969890;963745;421370;50410357;0;0;970123
74974;gov2;bm25;IDX_D_BM25;0;100;4;100;129695;101044;44913;50410357;0;0;129928
74996;gov2;bm25;IDX_D_BM25;0;100;5;100;90530;89310;37460;50410357;0;0;91153
75296;gov2;bm25;IDX_D_BM25;0;100;3;100;29273;28514;12626;50410357;0;0;29796
75370;gov2;bm25;IDX_D_BM25;0;100;5;100;949233;949205;312979;50410357;0;0;950974
75514;gov2;bm25;IDX_D_BM25;0;100;4;100;447094;421294;167037;50410357;0;0;450445
75532;gov2;bm25;IDX_D_BM25;0;100;5;100;243226;228519;88866;50410357;0;0;244015
75775;gov2;bm25;IDX_D_BM25;0;100;7;100;938498;936081;275504;50410357;0;0;941983
75802;gov2;bm25;IDX_D_BM25;0;100;2;100;2795961;2785280;1153590;50410357;0;0;2797669
75881;gov2;bm25;IDX_D_BM25;0;100;4;100;1460182;1449520;437567;50410357;0;0;1461970
75911;gov2;bm25;IDX_D_BM25;0;100;4;100;1260797;1246536;427808;50410357;0;0;1262577
76125;gov2;bm25;IDX_D_BM25;0;100;2;100;53191;38238;4776;50410357;0;0;53501
76142;gov2;bm25;IDX_D_BM25;0;100;4;100;46370;46341;20234;50410357;0;0;46975
76186;gov2;bm25;IDX_D_BM25;0;100;3;100;19629;19322;10011;50410357;0;0;19988
76213;gov2;bm25;IDX_D_BM25;0;100;2;100;60520;60505;37688;50410357;0;0;61098
76220;gov2;bm25;IDX_D_BM25;0;100;4;100;1350068;1349773;493085;50410357;0;0;1351849
76446;gov2;bm25;IDX_D_BM25;0;100;5;100;195387;159150;55302;50410357;0;0;196096
76501;gov2;bm25;IDX_D_BM25;0;100;4;100;513742;512389;205240;50410357;0;0;515446
76566;gov2;bm25;IDX_D_BM25;0;100;3;100;570965;557156;216972;50410357;0;0;572443
76664;gov2;bm25;IDX_D_BM25;0;100;4;100;1887401;1873594;735567;50410357;0;0;1887626
76765;gov2;bm25;IDX_D_BM25;0;100;2;100;610222;610196;187198;50410357;0;0;611343
76812;gov2;bm25;IDX_D_BM25;0;100;2;100;52013;47715;29189;50410357;0;0;52617
76814;gov2;bm25;IDX_D_BM25;0;100;4;100;1229102;1228956;442308;50410357;0;0;1230892
76907;gov2;bm25;IDX_D_BM25;0;100;3;100;1547657;1526831;485353;50410357;0;0;1549427
77310;gov2;bm25;IDX_D_BM25;0;100;3;100;54513;33753;5433;50410357;0;0;54848
77448;gov2;bm25;IDX_D_BM25;0;100;4;100;597525;597495;227574;50410357;0;0;599235
77454;gov2;bm25;IDX_D_BM25;0;100;3;100;1883195;1865656;566707;50410357;0;0;1884995
77479;gov2;bm25;IDX_D_BM25;0;100;3;100;658218;641507;206162;50410357;0;0;659809
77514;gov2;bm25;IDX_D_BM25;0;100;5;100;1979371;1959971;659279;50410357;0;0;1979607
77528;gov2;bm25;IDX_D_BM25;0;100;5;100;128820;75978;25747;50410357;0;0;244388
77723;gov2;bm25;IDX_D_BM25;0;100;4;100;297131;296847;115369;50410357;0;0;298132
77847;gov2;bm25;IDX_D_BM25;0;100;6;100;1683440;1677865;557861;50410357;0;0;1685267
77896;gov2;bm25;IDX_D_BM25;0;100;5;100;1818492;1789877;594057;50410357;0;0;1822563
77922;gov2;bm25;IDX_D_BM25;0;100;4;100;1473516;1473485;475410;50410357;0;0;1475541
77945;gov2;bm25;IDX_D_BM25;0;100;4;100;915227;857649;324967;50410357;0;0;917831
78043;gov2;bm25;IDX_D_BM25;0;100;6;100;761188;729308;218216;50410357;0;0;762773
78091;gov2;bm25;IDX_D_BM25;0;100;3;100;223056;213456;87067;50410357;0;0;224133
78160;gov2;bm25;IDX_D_BM25;0;100;4;100;146078;143721;59804;50410357;0;0;146693
78168;gov2;bm25;IDX_D_BM25;0;100;3;100;2035023;2034125;617845;50410357;0;0;2035255
78192;gov2;bm25;IDX_D_BM25;0;100;7;100;2309293;2309254;613575;50410357;0;0;2309548
78235;gov2;bm25;IDX_D_BM25;0;100;2;100;124590;111066;56260;50410357;0;0;206509
78266;gov2;bm25;IDX_D_BM25;0;100;5;100;266396;265666;100137;50410357;0;0;267403
78299;gov2;bm25;IDX_D_BM25;0;100;2;100;49624;45295;29536;50410357;0;0;50221
78576;gov2;bm25;IDX_D_BM25;0;100;2;100;54371;54211;35520;50410357;0;0;54968
78755;gov2;bm25;IDX_D_BM25;0;100;2;100;79122;78845;48097;50410357;0;0;79739
78823;gov2;bm25;IDX_D_BM25;0;100;2;100;33592;33139;20337;50410357;0;0;34111
78836;gov2;bm25;IDX_D_BM25;0;100;2;100;11230;11210;7619;50410357;0;0;11437
79049;gov2;bm25;IDX_D_BM25;0;100;5;100;53299;53277;25876;50410357;0;0;53868
79091;gov2;bm25;IDX_D_BM25;0;100;3;100;44206;43896;24741;50410357;0;0;44892
79360;gov2;bm25;IDX_D_BM25;0;100;3;100;236474;236436;95560;50410357;0;0;237262
79607;gov2;bm25;IDX_D_BM25;0;100;4;100;3816696;3814913;1315866;50410357;0;0;3816931
79624;gov2;bm25;IDX_D_BM25;0;100;6;100;1748690;1748653;403348;50410357;0;0;1750660
79664;gov2;bm25;IDX_D_BM25;0;100;4;100;87839;64762;27944;50410357;0;0;90361
80113;gov2;bm25;IDX_D_BM25;0;100;3;100;455545;455133;163320;50410357;0;0;457082
80651;gov2;bm25;IDX_D_BM25;0;100;5;100;141685;132663;54775;50410357;0;0;142338
81131;gov2;bm25;IDX_D_BM25;0;100;4;100;140839;139384;59375;50410357;0;0;141458
81288;gov2;bm25;IDX_D_BM25;0;100;5;100;1370013;1368506;448742;50410357;0;0;1371960
81326;gov2;bm25;IDX_D_BM25;0;100;5;100;579851;541936;198657;50410357;0;0;583599
81329;gov2;bm25;IDX_D_BM25;0;100;5;100;532544;514282;189302;50410357;0;0;534274
81342;gov2;bm25;IDX_D_BM25;0;100;3;100;118544;104138;41133;50410357;0;0;119181
81455;gov2;bm25;IDX_D_BM25;0;100;3;100;90427;89611;51889;50410357;0;0;91051
81630;gov2;bm25;IDX_D_BM25;0;100;5;100;1997271;1996670;687791;50410357;0;0;1997509
81718;gov2;bm25;IDX_D_BM25;0;100;5;100;763377;725327;252903;50410357;0;0;890756
81962;gov2;bm25;IDX_D_BM25;0;100;4;100;329159;303479;122645;50410357;0;0;330421
82207;gov2;bm25;IDX_D_BM25;0;100;3;100;78271;71070;29543;50410357;0;0;78877
82292;gov2;bm25;IDX_D_BM25;0;100;5;100;1537043;1536431;491032;50410357;0;0;1538789
82295;gov2;bm25;IDX_D_BM25;0;100;7;100;203879;157827;56924;50410357;0;0;204511
82364;gov2;bm25;IDX_D_BM25;0;100;6;100;661550;660762;239076;50410357;0;0;664293
82380;gov2;bm25;IDX_D_BM25;0;100;4;100;857483;834151;291554;50410357;0;0;859111
82393;gov2;bm25;IDX_D_BM25;0;100;3;100;673221;648264;222222;50410357;0;0;674787
82398;gov2;bm25;IDX_D_BM25;0;100;6;100;2961370;2941047;877634;50410357;0;0;2961611
82525;gov2;bm25;IDX_D_BM25;0;100;3;100;554402;534754;170160;50410357;0;0;681952
82624;gov2;bm25;IDX_D_BM25;0;100;1;100;25503;17386;12636;50410357;0;0;25906
82648;gov2;bm25;IDX_D_BM25;0;100;3;100;1950190;1950168;579354;50410357;0;0;1951897
82732;gov2;bm25;IDX_D_BM25;0;100;3;100;71478;52837;7585;50410357;0;0;71870
82892;gov2;bm25;IDX_D_BM25;0;100;5;100;406967;406933;158202;50410357;0;0;408213
82893;gov2;bm25;IDX_D_BM25;0;100;2;100;240402;236428;127415;50410357;0;0;241052
83042;gov2;bm25;IDX_D_BM25;0;100;5;100;509418;507618;185165;50410357;0;0;511016
83111;gov2;bm25;IDX_D_BM25;0;100;3;100;101473;85911;39699;50410357;0;0;102099
83163;gov2;bm25;IDX_D_BM25;0;100;4;100;290441;289880;121428;50410357;0;0;291508
83278;gov2;bm25;IDX_D_BM25;0;100;2;100;63093;58305;36814;50410357;0;0;63696
83487;gov2;bm25;IDX_D_BM25;0;100;3;100;983115;982815;291198;50410357;0;0;984833
83561;gov2;bm25;IDX_D_BM25;0;100;4;100;1074332;1042288;371531;50410357;0;0;1076019
84002;gov2;bm25;IDX_D_BM25;0;100;3;100;57365;40283;10834;50410357;0;0;57839
84055;gov2;bm25;IDX_D_BM25;0;100;4;100;299711;299680;113169;50410357;0;0;300394
84064;gov2;bm25;IDX_D_BM25;0;100;3;100;415651;413537;160056;50410357;0;0;416969
84144;gov2;bm25;IDX_D_BM25;0;100;8;100;1152966;1148766;371727;50410357;0;0;1155272
84281;gov2;bm25;IDX_D_BM25;0;100;2;100;82084;69284;34344;50410357;0;0;86088
84363;gov2;bm25;IDX_D_BM25;0;100;3;100;42704;42451;17050;50410357;0;0;43309
84404;gov2;bm25;IDX_D_BM25;0;100;4;100;517763;517569;184267;50410357;0;0;518992
84442;gov2;bm25;IDX_D_BM25;0;100;3;100;262118;254705;113178;50410357;0;0;263292
84455;gov2;bm25;IDX_D_BM25;0;100;4;100;1985813;1982947;746069;50410357;0;0;1986029
84655;gov2;bm25;IDX_D_BM25;0;100;2;100;266463;266437;56344;50410357;0;0;267063
84790;gov2;bm25;IDX_D_BM25;0;100;3;100;93895;93218;42293;50410357;0;0;94496
84849;gov2;bm25;IDX_D_BM25;0;100;3;100;1565720;1564904;517436;50410357;0;0;1567230
84906;gov2;bm25;IDX_D_BM25;0;100;6;100;251621;218887;73461;50410357;0;0;252252
84921;gov2;bm25;IDX_D_BM25;0;100;4;100;43242;42065;19461;50410357;0;0;43828
84987;gov2;bm25;IDX_D_BM25;0;100;4;100;828656;828423;305771;50410357;0;0;830198
84998;gov2;bm25;IDX_D_BM25;0;100;6;100;462987;439586;178902;50410357;0;0;464328
85092;gov2;bm25;IDX_D_BM25;0;100;2;100;160782;155292;98261;50410357;0;0;161421
85132;gov2;bm25;IDX_D_BM25;0;100;2;100;323698;322810;164825;50410357;0;0;324403
85213;gov2;bm25;IDX_D_BM25;0;100;3;100;97596;95218;47602;50410357;0;0;98207
85242;gov2;bm25;IDX_D_BM25;0;100;6;100;3648295;3647659;1084656;50410357;0;0;3648526
85375;gov2;bm25;IDX_D_BM25;0;100;3;100;231266;214605;62512;50410357;0;0;395498
85425;gov2;bm25;IDX_D_BM25;0;100;5;100;1631136;1629050;608321;50410357;0;0;1631372
85454;gov2;bm25;IDX_D_BM25;0;100;2;100;346246;337015;153774;50410357;0;0;451894
85605;gov2;bm25;IDX_D_BM25;0;100;4;100;1424574;1422303;486013;50410357;0;0;1426178
85709;gov2;bm25;IDX_D_BM25;0;100;2;100;46365;38196;5836;50410357;0;0;46671
85847;gov2;bm25;IDX_D_BM25;0;100;5;100;3151888;3151857;1009723;50410357;0;0;3153601
85942;gov2;bm25;IDX_D_BM25;0;100;6;100;1863859;1821492;535173;50410357;0;0;1868785
86024;gov2;bm25;IDX_D_BM25;0;100;9;100;2848290;2811933;807263;50410357;0;0;2970895
86059;gov2;bm25;IDX_D_BM25;0;100;5;100;2134182;2118361;722396;50410357;0;0;2134431
86143;gov2;bm25;IDX_D_BM25;0;100;2;100;102320;78959;21455;50410357;0;0;224829
86149;gov2;bm25;IDX_D_BM25;0;100;2;100;115053;115029;67498;50410357;0;0;115659
86311;gov2;bm25;IDX_D_BM25;0;100;5;100;849052;848290;297498;50410357;0;0;850712
86347;gov2;bm25;IDX_D_BM25;0;100;6;100;479977;453419;155428;50410357;0;0;483077
86374;gov2;bm25;IDX_D_BM25;0;100;4;100;447304;439979;172016;50410357;0;0;448793
86411;gov2;bm25;IDX_D_BM25;0;100;3;100;82286;67907;30171;50410357;0;0;82904
86423;gov2;bm25;IDX_D_BM25;0;100;2;100;23657;22856;14937;50410357;0;0;24067
86436;gov2;bm25;IDX_D_BM25;0;100;3;100;725422;725402;261463;50410357;0;0;727003
86462;gov2;bm25;IDX_D_BM25;0;100;3;100;756941;736959;271959;50410357;0;0;758427
86556;gov2;bm25;IDX_D_BM25;0;100;10;100;4224968;4197651;1071012;50410357;0;0;4226055
86642;gov2;bm25;IDX_D_BM25;0;100;7;100;4048598;4022448;1168789;50410357;0;0;4148835
87075;gov2;bm25;IDX_D_BM25;0;100;2;100;302086;302059;13225;50410357;0;0;302555
87185;gov2;bm25;IDX_D_BM25;0;100;4;100;274825;274795;113193;50410357;0;0;275628
87266;gov2;bm25;IDX_D_BM25;0;100;5;100;540779;537447;209571;50410357;0;0;542113
87467;gov2;bm25;IDX_D_BM25;0;100;10;100;1638932;1622463;450522;50410357;0;0;1640676
87625;gov2;bm25;IDX_D_BM25;0;100;5;100;482557;467887;168836;50410357;0;0;486951
87692;gov2;bm25;IDX_D_BM25;0;100;4;100;418914;407397;157330;50410357;0;0;420943
87696;gov2;bm25;IDX_D_BM25;0;100;1;100;16279;9243;2448;50410357;0;0;16437
87735;gov2;bm25;IDX_D_BM25;0;100;2;100;296492;296475;161696;50410357;0;0;297227
87744;gov2;bm25;IDX_D_BM25;0;100;6;100;192441;189639;74221;50410357;0;0;193096
87789;gov2;bm25;IDX_D_BM25;0;100;5;100;1933578;1931552;701666;50410357;0;0;1933817
87798;gov2;bm25;IDX_D_BM25;0;100;6;100;444164;399041;122382;50410357;0;0;557146
87891;gov2;bm25;IDX_D_BM25;0;100;3;100;42664;40426;25182;50410357;0;0;43497
87951;gov2;bm25;IDX_D_BM25;0;100;6;100;87215;87162;37258;50410357;0;0;87829
88088;gov2;bm25;IDX_D_BM25;0;100;6;100;545416;544681;196610;50410357;0;0;547092
88100;gov2;bm25;IDX_D_BM25;0;100;2;100;118903;111611;65429;50410357;0;0;119511
88386;gov2;bm25;IDX_D_BM25;0;100;6;100;1568171;1567302;459992;50410357;0;0;1571688
88579;gov2;bm25;IDX_D_BM25;0;100;3;100;362422;339045;130566;50410357;0;0;366323
88711;gov2;bm25;IDX_D_BM25;0;100;2;100;26179;23273;14927;50410357;0;0;26358
88824;gov2;bm25;IDX_D_BM25;0;100;3;100;1157585;1157310;438451;50410357;0;0;1157813
88981;gov2;bm25;IDX_D_BM25;0;100;2;100;40812;32386;6823;50410357;0;0;41135
89096;gov2;bm25;IDX_D_BM25;0;100;3;100;254741;254712;109385;50410357;0;0;255436
89180;gov2;bm25;IDX_D_BM25;0;100;5;100;219176;216851;88674;50410357;0;0;219860
89236;gov2;bm25;IDX_D_BM25;0;100;2;100;196357;194172;108263;50410357;0;0;196981
89258;gov2;bm25;IDX_D_BM25;0;100;3;100;341032;339465;118487;50410357;0;0;342546
89453;gov2;bm25;IDX_D_BM25;0;100;3;100;1145147;1131181;346097;50410357;0;0;1146819
89543;gov2;bm25;IDX_D_BM25;0;100;5;100;1615757;1573638;583019;50410357;0;0;1615987
89555;gov2;bm25;IDX_D_BM25;0;100;7;100;1001509;940911;293220;50410357;0;0;1108787
89568;gov2;bm25;IDX_D_BM25;0;100;2;100;78758;71479;35054;50410357;0;0;81164
89569;gov2;bm25;IDX_D_BM25;0;100;3;100;62157;61863;30489;50410357;0;0;62775
89797;gov2;bm25;IDX_D_BM25;0;100;4;100;204977;204559;70882;50410357;0;0;205742
89800;gov2;bm25;IDX_D_BM25;0;100;2;100;227011;225582;128010;50410357;0;0;227696
90016;gov2;bm25;IDX_D_BM25;0;100;2;100;118354;116423;69361;50410357;0;0;118963
90027;gov2;bm25;IDX_D_BM25;0;100;4;100;2170664;2169738;703697;50410357;0;0;2170896
