9957;gov2;IDX_SAWIT2;0;10;2;10;50920;50887;18542;0;0;0;51713
9977;gov2;IDX_SAWIT2;0;10;3;10;20962;20927;6046;0;0;0;21609
9991;gov2;IDX_SAWIT2;0;10;9;10;8677029;8676985;1555051;0;0;0;8678781
10021;gov2;IDX_SAWIT2;0;10;4;10;1365839;1365802;295003;0;0;0;1366586
10063;gov2;IDX_SAWIT2;0;10;3;10;908184;908148;265175;0;0;0;915887
10139;gov2;IDX_SAWIT2;0;10;3;10;66849;66814;19444;0;0;0;67562
10231;gov2;IDX_SAWIT2;0;10;8;10;20463;20417;3122;0;0;0;21046
10395;gov2;IDX_SAWIT2;0;10;3;10;82752;82727;24018;0;0;0;83321
10397;gov2;IDX_SAWIT2;0;10;6;10;965620;965588;179143;0;0;0;966169
10470;gov2;IDX_SAWIT2;0;10;4;10;2115743;2115712;539893;0;0;0;2156077
11060;gov2;IDX_SAWIT2;0;10;2;10;142964;142923;50777;0;0;0;143673
11077;gov2;IDX_SAWIT2;0;10;3;10;501283;501248;143739;0;0;0;502050
11155;gov2;IDX_SAWIT2;0;10;5;10;1226559;1226520;300811;0;0;0;1229655
68;gov2;IDX_SAWIT2;1;10;4;10;26404;26371;4912;0;0;0;27488
250;gov2;IDX_SAWIT2;1;10;6;10;8025943;8025910;1494038;0;0;0;8026532
503;gov2;IDX_SAWIT2;1;10;4;10;379958;379929;77409;0;0;0;380455
561;gov2;IDX_SAWIT2;1;10;8;10;9257881;9257844;1506050;0;0;0;9263727
683;gov2;IDX_SAWIT2;1;10;5;10;1279090;1279058;251429;0;0;0;1279585
918;gov2;IDX_SAWIT2;1;10;7;10;1658685;1658652;261916;0;0;0;1659283
1153;gov2;IDX_SAWIT2;1;10;5;10;364682;364642;67821;0;0;0;365317
1178;gov2;IDX_SAWIT2;1;10;6;10;905378;905345;156858;0;0;0;905922
1206;gov2;IDX_SAWIT2;1;10;4;10;3709868;3709840;961760;0;0;0;3769247
1394;gov2;IDX_SAWIT2;1;10;5;5;6773;6719;887;0;0;0;7421
1465;gov2;IDX_SAWIT2;1;10;3;10;144460;144438;36846;0;0;0;145169
1734;gov2;IDX_SAWIT2;1;10;4;10;258973;258935;63814;0;0;0;259718
1847;gov2;IDX_SAWIT2;1;10;4;10;3138440;3138404;785589;0;0;0;3193998
1984;gov2;IDX_SAWIT2;1;10;2;10;70938;70894;21447;0;0;0;71676
2007;gov2;IDX_SAWIT2;1;10;4;10;399705;399668;94983;0;0;0;400441
2127;gov2;IDX_SAWIT2;1;10;9;10;696842;696791;82927;0;0;0;697583
2176;gov2;IDX_SAWIT2;1;10;4;10;2931728;2931691;740794;0;0;0;2991582
2198;gov2;IDX_SAWIT2;1;10;4;9;23808;23759;3884;0;0;0;24451
2203;gov2;IDX_SAWIT2;1;10;2;10;521950;521926;196948;0;0;0;522679
2244;gov2;IDX_SAWIT2;1;10;3;10;1364301;1364266;355861;0;0;0;1365052
2388;gov2;IDX_SAWIT2;1;10;2;10;82456;82423;28550;0;0;0;83199
2440;gov2;IDX_SAWIT2;1;10;3;10;1322656;1322622;342703;0;0;0;1323404
2653;gov2;IDX_SAWIT2;1;10;5;10;1335410;1335371;251048;0;0;0;1336157
2875;gov2;IDX_SAWIT2;1;10;4;10;631587;631551;138591;0;0;0;632343
2896;gov2;IDX_SAWIT2;1;10;3;10;1727307;1727272;456180;0;0;0;1730343
3219;gov2;IDX_SAWIT2;1;10;5;10;195001;194959;36595;0;0;0;195745
3414;gov2;IDX_SAWIT2;1;10;4;10;1082666;1082629;254224;0;0;0;1083432
3605;gov2;IDX_SAWIT2;1;10;4;10;853289;853252;201877;0;0;0;854023
3622;gov2;IDX_SAWIT2;1;10;4;10;765107;765070;179388;0;0;0;765865
3768;gov2;IDX_SAWIT2;1;10;4;10;375263;375226;87214;0;0;0;376017
3910;gov2;IDX_SAWIT2;1;10;6;10;620836;620679;100776;0;0;0;621577
3931;gov2;IDX_SAWIT2;1;10;4;10;8326785;8326748;2199651;0;0;0;8555820
4257;gov2;IDX_SAWIT2;1;10;2;10;41691;41647;13251;0;0;0;42396
4314;gov2;IDX_SAWIT2;1;10;3;10;39496;39463;10849;0;0;0;40196
4411;gov2;IDX_SAWIT2;1;10;3;10;2035269;2035236;549052;0;0;0;2038306
4415;gov2;IDX_SAWIT2;1;10;3;10;489522;489487;128164;0;0;0;490233
4448;gov2;IDX_SAWIT2;1;10;6;10;4555065;4555026;838151;0;0;0;4558382
4523;gov2;IDX_SAWIT2;1;10;9;10;11150267;11150218;1584983;0;0;0;11155759
4572;gov2;IDX_SAWIT2;1;10;5;10;586107;585929;115168;0;0;0;586835
4708;gov2;IDX_SAWIT2;1;10;3;10;300161;300127;81433;0;0;0;300903
4712;gov2;IDX_SAWIT2;1;10;2;10;58894;58862;20227;0;0;0;59661
4720;gov2;IDX_SAWIT2;1;10;3;10;19370;19336;5101;0;0;0;20014
4727;gov2;IDX_SAWIT2;1;10;5;10;536855;536827;101792;0;0;0;537586
4740;gov2;IDX_SAWIT2;1;10;3;8;98239;98204;24187;0;0;0;99007
4875;gov2;IDX_SAWIT2;1;10;2;10;294764;294720;98781;0;0;0;295517
4956;gov2;IDX_SAWIT2;1;10;3;10;1446097;1446063;406786;0;0;0;1449223
4983;gov2;IDX_SAWIT2;1;10;9;10;1606274;1606226;198859;0;0;0;1607057
5013;gov2;IDX_SAWIT2;1;10;3;10;78461;78427;21022;0;0;0;79224
5017;gov2;IDX_SAWIT2;1;10;5;10;349483;349443;70479;0;0;0;350246
5138;gov2;IDX_SAWIT2;1;10;3;0;514;481;54;0;0;0;1142
5258;gov2;IDX_SAWIT2;1;10;6;10;2665932;2665904;472249;0;0;0;2666659
5884;gov2;IDX_SAWIT2;1;10;6;10;7205977;7205935;1294409;0;0;0;7210228
5927;gov2;IDX_SAWIT2;1;10;16;2;151477;151411;11255;0;0;0;152206
5941;gov2;IDX_SAWIT2;1;10;3;10;24226;24191;5968;0;0;0;24920
5971;gov2;IDX_SAWIT2;1;10;12;10;487611;487557;49240;0;0;0;488386
6062;gov2;IDX_SAWIT2;1;10;4;10;452316;452279;94709;0;0;0;453069
6161;gov2;IDX_SAWIT2;1;10;3;10;195117;195081;49593;0;0;0;195862
6480;gov2;IDX_SAWIT2;1;10;2;10;62482;62450;20069;0;0;0;63242
6785;gov2;IDX_SAWIT2;1;10;3;10;464129;464094;118649;0;0;0;464872
6811;gov2;IDX_SAWIT2;1;10;5;10;5610005;5609964;1118950;0;0;0;5613711
7005;gov2;IDX_SAWIT2;1;10;4;10;424759;424722;103977;0;0;0;425470
7078;gov2;IDX_SAWIT2;1;10;5;10;2175944;2175906;411394;0;0;0;2176718
7172;gov2;IDX_SAWIT2;1;10;2;10;1042320;1042288;357532;0;0;0;1045278
7188;gov2;IDX_SAWIT2;1;10;4;10;822121;822083;193142;0;0;0;822785
7211;gov2;IDX_SAWIT2;1;10;4;10;1010389;1010353;218396;0;0;0;1011154
7450;gov2;IDX_SAWIT2;1;10;8;10;1942928;1942881;279214;0;0;0;1943642
7552;gov2;IDX_SAWIT2;1;10;3;10;157553;157519;38747;0;0;0;158288
7635;gov2;IDX_SAWIT2;1;10;1;10;1821;1794;721;0;0;0;2389
7712;gov2;IDX_SAWIT2;1;10;5;10;137804;137778;24470;0;0;0;138477
7956;gov2;IDX_SAWIT2;1;10;2;10;92105;92074;29861;0;0;0;92749
