qryid;collection;index;qrymode;k;qrylen;res_size;qry_time;search_time;nodes_evaluated;nodes_total;postings_evaluated;postings_total;client_time
7927;gov2;IDX_D;2;100;1;10;568;305;193;50410357;0;0;644
7943;gov2;IDX_D;2;100;1;16;593;454;338;50410357;0;0;671
7959;gov2;IDX_D;2;100;2;100;15095552;15095116;5915776;50410357;0;0;15097254
7964;gov2;IDX_D;2;100;1;100;1075685;1072666;2947;50410357;0;0;1075934
7986;gov2;IDX_D;2;100;2;100;117225;116571;75963;50410357;0;0;117826
8035;gov2;IDX_D;2;100;2;100;3674;2474;1802;50410357;0;0;3768
8123;gov2;IDX_D;2;100;2;100;280388;279485;178144;50410357;0;0;281382
8137;gov2;IDX_D;2;100;3;100;1229809;1226105;612377;50410357;0;0;1230044
8142;gov2;IDX_D;2;100;2;100;247483;247283;88087;50410357;0;0;248094
8152;gov2;IDX_D;2;100;1;47;2795;1294;849;50410357;0;0;2887
8154;gov2;IDX_D;2;100;1;74;1981;1547;1067;50410357;0;0;2056
8201;gov2;IDX_D;2;100;2;100;42951;42545;33012;50410357;0;0;43482
8273;gov2;IDX_D;2;100;1;24;1245;682;457;50410357;0;0;1330
8356;gov2;IDX_D;2;100;2;100;3537;2896;2046;50410357;0;0;3616
8362;gov2;IDX_D;2;100;1;3;273;127;74;50410357;0;0;345
8455;gov2;IDX_D;2;100;3;100;242400;241882;137759;50410357;0;0;243012
8458;gov2;IDX_D;2;100;4;100;517388;514882;244693;50410357;0;0;518740
8524;gov2;IDX_D;2;100;2;100;66390;62919;43027;50410357;0;0;66978
8525;gov2;IDX_D;2;100;1;100;19406;18776;14849;50410357;0;0;19795
8700;gov2;IDX_D;2;100;1;3;283;129;69;50410357;0;0;364
8815;gov2;IDX_D;2;100;2;100;42772;42636;30603;50410357;0;0;43298
9140;gov2;IDX_D;2;100;1;34;1125;811;594;50410357;0;0;1217
9373;gov2;IDX_D;2;100;1;17;614;461;329;50410357;0;0;699
9407;gov2;IDX_D;2;100;2;100;239883;239725;134572;50410357;0;0;240588
9483;gov2;IDX_D;2;100;2;100;19286;16871;12598;50410357;0;0;19659
9513;gov2;IDX_D;2;100;1;58;1485;1331;1061;50410357;0;0;1563
9527;gov2;IDX_D;2;100;1;100;17067;17020;14608;50410357;0;0;17436
9631;gov2;IDX_D;2;100;1;39;885;823;667;50410357;0;0;958
9690;gov2;IDX_D;2;100;2;100;7465;7309;6273;50410357;0;0;7645
9698;gov2;IDX_D;2;100;3;100;89295;88629;58771;50410357;0;0;89865
9756;gov2;IDX_D;2;100;1;50;2164;1298;918;50410357;0;0;2263
9789;gov2;IDX_D;2;100;2;80;2448;1963;1325;50410357;0;0;2524
9862;gov2;IDX_D;2;100;1;100;14498;14063;10481;50410357;0;0;14753
9937;gov2;IDX_D;2;100;1;37;1193;909;662;50410357;0;0;1267
9950;gov2;IDX_D;2;100;1;100;2607;2466;1971;50410357;0;0;2688
9990;gov2;IDX_D;2;100;1;100;3443;3390;2810;50410357;0;0;3538
10044;gov2;IDX_D;2;100;3;100;33692;33366;23525;50410357;0;0;34218
10123;gov2;IDX_D;2;100;3;100;268906;268566;150332;50410357;0;0;269615
10127;gov2;IDX_D;2;100;2;100;85236;83026;63130;50410357;0;0;85838
10135;gov2;IDX_D;2;100;1;100;5719;4639;3450;50410357;0;0;5848
10140;gov2;IDX_D;2;100;2;35;1067;811;604;50410357;0;0;1140
10144;gov2;IDX_D;2;100;1;1;383;106;26;50410357;0;0;461
10170;gov2;IDX_D;2;100;1;100;57981;57936;44597;50410357;0;0;58519
10212;gov2;IDX_D;2;100;3;100;191353;190492;103566;50410357;0;0;191969
10336;gov2;IDX_D;2;100;1;100;9564;8679;6129;50410357;0;0;9758
10340;gov2;IDX_D;2;100;3;100;10662;10050;7326;50410357;0;0;10843
10377;gov2;IDX_D;2;100;1;7;391;239;157;50410357;0;0;465
10446;gov2;IDX_D;2;100;1;100;4369;4224;3436;50410357;0;0;4481
10447;gov2;IDX_D;2;100;2;100;170101;169817;104187;50410357;0;0;170690
10448;gov2;IDX_D;2;100;3;100;47361;45466;29043;50410357;0;0;47922
10475;gov2;IDX_D;2;100;3;100;392502;391738;217296;50410357;0;0;393330
10560;gov2;IDX_D;2;100;2;100;543815;539967;277156;50410357;0;0;545175
10567;gov2;IDX_D;2;100;3;100;1042707;1033770;462467;50410357;0;0;1043731
10587;gov2;IDX_D;2;100;3;100;36437;28730;6904;50410357;0;0;36763
10603;gov2;IDX_D;2;100;1;100;7580;7501;6150;50410357;0;0;7770
10635;gov2;IDX_D;2;100;3;100;60313;59561;36865;50410357;0;0;60869
10659;gov2;IDX_D;2;100;2;100;40000;39304;30821;50410357;0;0;40561
10678;gov2;IDX_D;2;100;1;1;499;86;26;50410357;0;0;590
10704;gov2;IDX_D;2;100;2;100;4061;3536;2669;50410357;0;0;4152
10762;gov2;IDX_D;2;100;1;100;18973;18919;14540;50410357;0;0;19323
10841;gov2;IDX_D;2;100;1;23;701;543;424;50410357;0;0;775
10861;gov2;IDX_D;2;100;1;2;245;98;44;50410357;0;0;318
10966;gov2;IDX_D;2;100;1;100;3568;3518;2947;50410357;0;0;3668
10975;gov2;IDX_D;2;100;2;100;48347;48099;37338;50410357;0;0;48880
11008;gov2;IDX_D;2;100;1;100;3054;2508;1946;50410357;0;0;3150
11010;gov2;IDX_D;2;100;3;100;196332;196012;110826;50410357;0;0;196921
11030;gov2;IDX_D;2;100;2;100;5145;3009;2012;50410357;0;0;5243
11032;gov2;IDX_D;2;100;1;100;27270;27218;21127;50410357;0;0;27799
11041;gov2;IDX_D;2;100;3;100;95869;95508;65347;50410357;0;0;96447
11070;gov2;IDX_D;2;100;2;100;11647;10567;8122;50410357;0;0;11877
11094;gov2;IDX_D;2;100;3;100;60160;59720;37160;50410357;0;0;60717
11110;gov2;IDX_D;2;100;1;2;879;147;29;50410357;0;0;966
11213;gov2;IDX_D;2;100;1;6;261;201;138;50410357;0;0;337
11245;gov2;IDX_D;2;100;2;100;16855;16606;11529;50410357;0;0;17131
11322;gov2;IDX_D;2;100;1;100;2474;2326;1921;50410357;0;0;2554
11414;gov2;IDX_D;2;100;2;100;115348;115191;83144;50410357;0;0;115942
11416;gov2;IDX_D;2;100;1;1;2094;177;26;50410357;0;0;2188
11519;gov2;IDX_D;2;100;1;100;3234;2970;2112;50410357;0;0;3313
11642;gov2;IDX_D;2;100;1;100;23394;23349;18176;50410357;0;0;23849
11732;gov2;IDX_D;2;100;1;100;109944;109879;80355;50410357;0;0;110535
11750;gov2;IDX_D;2;100;2;100;5789;4289;3160;50410357;0;0;5910
11778;gov2;IDX_D;2;100;2;100;608504;608187;344385;50410357;0;0;610109
11832;gov2;IDX_D;2;100;1;7;20836;13852;146;50410357;0;0;20992
11868;gov2;IDX_D;2;100;2;71;2069;1469;932;50410357;0;0;2156
11887;gov2;IDX_D;2;100;2;100;24175;24027;17094;50410357;0;0;24605
11895;gov2;IDX_D;2;100;3;100;1471821;1471521;722062;50410357;0;0;1472034
11905;gov2;IDX_D;2;100;3;100;2562834;2562452;672990;50410357;0;0;2563055
11924;gov2;IDX_D;2;100;2;100;182306;181994;8233;50410357;0;0;182672
11928;gov2;IDX_D;2;100;1;12;416;330;253;50410357;0;0;507
11968;gov2;IDX_D;2;100;1;23;750;587;434;50410357;0;0;822
12064;gov2;IDX_D;2;100;1;100;2217;2166;1747;50410357;0;0;2292
12121;gov2;IDX_D;2;100;1;2;256;105;49;50410357;0;0;328
12129;gov2;IDX_D;2;100;5;100;302573;301031;115424;50410357;0;0;303512
12169;gov2;IDX_D;2;100;5;100;852003;845660;359659;50410357;0;0;852818
12178;gov2;IDX_D;2;100;3;100;53058;46714;27098;50410357;0;0;53658
12240;gov2;IDX_D;2;100;1;100;4019;3834;2947;50410357;0;0;4142
12509;gov2;IDX_D;2;100;1;100;3037;2731;2095;50410357;0;0;3113
12550;gov2;IDX_D;2;100;1;100;3182;3037;2378;50410357;0;0;3267
12716;gov2;IDX_D;2;100;2;100;31149;30996;19989;50410357;0;0;31546
12722;gov2;IDX_D;2;100;2;100;5688;5434;4473;50410357;0;0;5839
12779;gov2;IDX_D;2;100;2;100;249857;249569;155464;50410357;0;0;250733
12850;gov2;IDX_D;2;100;1;34;5096;1923;652;50410357;0;0;5193
12874;gov2;IDX_D;2;100;1;100;2718;2656;1930;50410357;0;0;2797
12921;gov2;IDX_D;2;100;2;100;376709;376560;197226;50410357;0;0;377722
12931;gov2;IDX_D;2;100;2;100;159302;155096;112337;50410357;0;0;159943
12984;gov2;IDX_D;2;100;2;100;28920;26927;17296;50410357;0;0;29397
12990;gov2;IDX_D;2;100;1;48;1230;1049;789;50410357;0;0;1318
13066;gov2;IDX_D;2;100;1;100;4618;4564;3772;50410357;0;0;4732
13077;gov2;IDX_D;2;100;2;77;2442;1919;1390;50410357;0;0;2517
13307;gov2;IDX_D;2;100;3;100;759658;759307;378963;50410357;0;0;761301
13308;gov2;IDX_D;2;100;2;100;56898;49718;24675;50410357;0;0;57495
13335;gov2;IDX_D;2;100;3;100;44608;44209;27690;50410357;0;0;45191
13391;gov2;IDX_D;2;100;2;100;595326;595043;304239;50410357;0;0;596934
13404;gov2;IDX_D;2;100;1;5;15775;9003;112;50410357;0;0;15902
13443;gov2;IDX_D;2;100;3;100;234785;233982;150675;50410357;0;0;235609
13452;gov2;IDX_D;2;100;2;100;1316199;1314248;516035;50410357;0;0;1317809
13483;gov2;IDX_D;2;100;1;1;24070;20269;26;50410357;0;0;24251
13527;gov2;IDX_D;2;100;3;100;112105;111552;77404;50410357;0;0;112699
13561;gov2;IDX_D;2;100;1;100;6388;5090;3723;50410357;0;0;6517
13604;gov2;IDX_D;2;100;4;100;911856;911403;301454;50410357;0;0;913382
13644;gov2;IDX_D;2;100;1;100;293183;290345;140380;50410357;0;0;293874
13649;gov2;IDX_D;2;100;1;1;3113;475;26;50410357;0;0;3207
13750;gov2;IDX_D;2;100;1;100;23969;23918;18176;50410357;0;0;24444
13911;gov2;IDX_D;2;100;2;100;68614;68319;40670;50410357;0;0;69181
14015;gov2;IDX_D;2;100;4;100;191696;190996;102270;50410357;0;0;192310
14025;gov2;IDX_D;2;100;1;100;4355;2976;1866;50410357;0;0;4452
14035;gov2;IDX_D;2;100;1;11;390;330;249;50410357;0;0;462
14094;gov2;IDX_D;2;100;3;100;10050;9483;6355;50410357;0;0;10235
14098;gov2;IDX_D;2;100;2;100;28966;28811;21457;50410357;0;0;29474
14124;gov2;IDX_D;2;100;1;75;1720;1634;1350;50410357;0;0;1802
14152;gov2;IDX_D;2;100;1;100;4130;3849;3059;50410357;0;0;4228
14154;gov2;IDX_D;2;100;1;100;29308;29261;24445;50410357;0;0;29812
14156;gov2;IDX_D;2;100;4;100;595972;594826;182327;50410357;0;0;597326
14179;gov2;IDX_D;2;100;1;100;18131;15605;2571;50410357;0;0;18295
14278;gov2;IDX_D;2;100;1;4;334;154;83;50410357;0;0;412
14377;gov2;IDX_D;2;100;1;23;665;610;466;50410357;0;0;737
14387;gov2;IDX_D;2;100;2;100;3035;2767;2106;50410357;0;0;3113
14405;gov2;IDX_D;2;100;2;100;220526;220371;127498;50410357;0;0;221188
14443;gov2;IDX_D;2;100;3;100;233561;231830;150699;50410357;0;0;234421
14466;gov2;IDX_D;2;100;1;10;4082;1115;193;50410357;0;0;4174
14627;gov2;IDX_D;2;100;2;100;28898;28749;21063;50410357;0;0;29440
14641;gov2;IDX_D;2;100;1;100;2390;2216;1621;50410357;0;0;2475
14743;gov2;IDX_D;2;100;4;100;161282;160263;64161;50410357;0;0;161878
14749;gov2;IDX_D;2;100;1;100;4547;3302;2387;50410357;0;0;4655
14863;gov2;IDX_D;2;100;2;100;241317;241147;134572;50410357;0;0;242056
14893;gov2;IDX_D;2;100;1;100;8585;7477;4432;50410357;0;0;8747
14927;gov2;IDX_D;2;100;2;100;92472;92127;60587;50410357;0;0;93044
14938;gov2;IDX_D;2;100;1;100;8654;7852;6204;50410357;0;0;8854
14963;gov2;IDX_D;2;100;2;100;16390;16026;12028;50410357;0;0;16674
15117;gov2;IDX_D;2;100;1;1;528;124;26;50410357;0;0;603
15352;gov2;IDX_D;2;100;2;100;623509;623369;312292;50410357;0;0;625052
15359;gov2;IDX_D;2;100;2;100;120589;113764;73153;50410357;0;0;121194
15377;gov2;IDX_D;2;100;1;100;5063;4217;2947;50410357;0;0;5186
15415;gov2;IDX_D;2;100;2;100;342893;342601;212539;50410357;0;0;344157
15441;gov2;IDX_D;2;100;2;100;21334;15906;9253;50410357;0;0;21643
15458;gov2;IDX_D;2;100;1;100;8311;8163;6622;50410357;0;0;8507
15506;gov2;IDX_D;2;100;1;27;592;530;413;50410357;0;0;667
15570;gov2;IDX_D;2;100;2;100;2672;2515;1934;50410357;0;0;2746
15635;gov2;IDX_D;2;100;1;100;241343;241068;150583;50410357;0;0;242023
15706;gov2;IDX_D;2;100;1;18;4160;2403;348;50410357;0;0;4250
15778;gov2;IDX_D;2;100;1;100;4048;3995;2947;50410357;0;0;4157
15857;gov2;IDX_D;2;100;1;100;2256;2196;1653;50410357;0;0;2329
15889;gov2;IDX_D;2;100;1;100;20803;20756;16524;50410357;0;0;21238
15973;gov2;IDX_D;2;100;2;100;8125;7860;6719;50410357;0;0;8324
15996;gov2;IDX_D;2;100;3;100;134514;134333;64750;50410357;0;0;135090
16061;gov2;IDX_D;2;100;2;100;7046;5734;4096;50410357;0;0;7190
16175;gov2;IDX_D;2;100;2;100;42599;41960;30154;50410357;0;0;43140
16189;gov2;IDX_D;2;100;1;2;831;159;45;50410357;0;0;923
16343;gov2;IDX_D;2;100;3;100;1065963;1065638;439466;50410357;0;0;1067603
16401;gov2;IDX_D;2;100;1;9;22567;18144;189;50410357;0;0;22732
16445;gov2;IDX_D;2;100;2;100;19177;18585;12021;50410357;0;0;19478
16511;gov2;IDX_D;2;100;2;100;5353;5181;4079;50410357;0;0;5481
16519;gov2;IDX_D;2;100;1;100;2510;2362;1807;50410357;0;0;2585
16611;gov2;IDX_D;2;100;1;100;2513;2367;1940;50410357;0;0;2591
16617;gov2;IDX_D;2;100;4;100;60579;60062;26141;50410357;0;0;61142
16702;gov2;IDX_D;2;100;1;100;3309;2708;1948;50410357;0;0;3408
16774;gov2;IDX_D;2;100;1;3;156;96;59;50410357;0;0;227
16835;gov2;IDX_D;2;100;2;100;27877;27283;20947;50410357;0;0;28383
16848;gov2;IDX_D;2;100;3;100;361925;361572;184909;50410357;0;0;362738
16885;gov2;IDX_D;2;100;4;100;443966;439221;153687;50410357;0;0;445387
16890;gov2;IDX_D;2;100;1;55;12760;11361;918;50410357;0;0;12875
16944;gov2;IDX_D;2;100;3;100;50284;49962;32587;50410357;0;0;50835
16966;gov2;IDX_D;2;100;2;100;565540;565030;316705;50410357;0;0;567222
16983;gov2;IDX_D;2;100;2;100;83766;76646;49883;50410357;0;0;84358
17058;gov2;IDX_D;2;100;2;100;4971;3526;2460;50410357;0;0;5076
17071;gov2;IDX_D;2;100;2;100;423333;422947;249016;50410357;0;0;424407
17105;gov2;IDX_D;2;100;2;100;22233;15869;7211;50410357;0;0;22522
17199;gov2;IDX_D;2;100;1;2;435;136;51;50410357;0;0;519
17291;gov2;IDX_D;2;100;1;1;106;50;26;50410357;0;0;176
17292;gov2;IDX_D;2;100;1;100;2955;2815;2163;50410357;0;0;3042
17316;gov2;IDX_D;2;100;2;100;1134692;1134543;546819;50410357;0;0;1136372
17334;gov2;IDX_D;2;100;1;15;34010;29065;284;50410357;0;0;34213
17355;gov2;IDX_D;2;100;1;100;3458;3149;2181;50410357;0;0;3550
17519;gov2;IDX_D;2;100;2;100;155062;154914;91474;50410357;0;0;155643
17561;gov2;IDX_D;2;100;3;100;66229;64380;41239;50410357;0;0;66825
17573;gov2;IDX_D;2;100;2;100;3168;2306;1614;50410357;0;0;3262
17591;gov2;IDX_D;2;100;1;1;562;135;26;50410357;0;0;637
17597;gov2;IDX_D;2;100;1;100;2431;2373;1877;50410357;0;0;2506
17624;gov2;IDX_D;2;100;2;100;429140;428997;230207;50410357;0;0;430421
17725;gov2;IDX_D;2;100;1;100;11044;7868;2191;50410357;0;0;11158
17732;gov2;IDX_D;2;100;1;14;418;357;254;50410357;0;0;494
17736;gov2;IDX_D;2;100;2;100;4910;4390;3087;50410357;0;0;5014
17755;gov2;IDX_D;2;100;1;100;2521;2464;1935;50410357;0;0;2599
17779;gov2;IDX_D;2;100;2;100;668758;668612;338042;50410357;0;0;670281
17791;gov2;IDX_D;2;100;1;100;31006;28158;11883;50410357;0;0;31401
17795;gov2;IDX_D;2;100;4;100;1709508;1709174;434411;50410357;0;0;1711183
17940;gov2;IDX_D;2;100;1;25;48654;41332;424;50410357;0;0;48874
18014;gov2;IDX_D;2;100;1;100;3721;3537;2457;50410357;0;0;3822
18033;gov2;IDX_D;2;100;1;100;170536;170487;112383;50410357;0;0;171190
18061;gov2;IDX_D;2;100;2;100;6613;3887;2765;50410357;0;0;6730
18163;gov2;IDX_D;2;100;2;100;29266;29001;22289;50410357;0;0;29794
18238;gov2;IDX_D;2;100;1;100;3783;3652;2988;50410357;0;0;3885
18258;gov2;IDX_D;2;100;2;100;22104;21951;17165;50410357;0;0;22512
18300;gov2;IDX_D;2;100;2;100;82558;82395;54660;50410357;0;0;83142
18308;gov2;IDX_D;2;100;3;100;1274587;1273056;629660;50410357;0;0;1274811
18375;gov2;IDX_D;2;100;1;32;135337;135254;579;50410357;0;0;135542
18429;gov2;IDX_D;2;100;2;100;322883;322688;170773;50410357;0;0;323525
18442;gov2;IDX_D;2;100;1;61;3473;2576;958;50410357;0;0;3567
18489;gov2;IDX_D;2;100;2;100;18886;18286;12021;50410357;0;0;19202
18491;gov2;IDX_D;2;100;2;100;117046;116760;74612;50410357;0;0;117617
18495;gov2;IDX_D;2;100;1;15;1643;408;262;50410357;0;0;1738
18563;gov2;IDX_D;2;100;1;100;3738;3690;2753;50410357;0;0;3838
18567;gov2;IDX_D;2;100;1;100;2320;2164;1637;50410357;0;0;2394
18586;gov2;IDX_D;2;100;2;100;9864;9577;7045;50410357;0;0;10036
18589;gov2;IDX_D;2;100;1;69;1856;1704;1317;50410357;0;0;1932
18641;gov2;IDX_D;2;100;3;100;556012;555738;280591;50410357;0;0;557480
18669;gov2;IDX_D;2;100;1;100;12787;8974;970;50410357;0;0;12908
18727;gov2;IDX_D;2;100;2;100;490563;490048;278176;50410357;0;0;492133
18779;gov2;IDX_D;2;100;2;100;40213;34759;19415;50410357;0;0;40783
18966;gov2;IDX_D;2;100;2;100;217207;216765;136145;50410357;0;0;217973
19001;gov2;IDX_D;2;100;1;100;8788;7681;4432;50410357;0;0;8955
19022;gov2;IDX_D;2;100;1;100;12191;12140;9867;50410357;0;0;12455
19166;gov2;IDX_D;2;100;4;100;453628;452956;212483;50410357;0;0;454350
19176;gov2;IDX_D;2;100;1;9;5435;4460;195;50410357;0;0;5536
19192;gov2;IDX_D;2;100;3;100;543272;542475;278559;50410357;0;0;544533
19232;gov2;IDX_D;2;100;3;100;1745609;1739880;647239;50410357;0;0;1747319
19332;gov2;IDX_D;2;100;1;1;10522;2958;26;50410357;0;0;12033
19357;gov2;IDX_D;2;100;2;100;174994;170657;102737;50410357;0;0;175618
19362;gov2;IDX_D;2;100;1;14;2287;859;237;50410357;0;0;2383
19371;gov2;IDX_D;2;100;2;100;372882;372640;173732;50410357;0;0;373991
19418;gov2;IDX_D;2;100;2;100;625387;622597;313998;50410357;0;0;627080
19441;gov2;IDX_D;2;100;3;100;285760;279509;146751;50410357;0;0;286428
19451;gov2;IDX_D;2;100;2;100;48716;47516;29803;50410357;0;0;49289
19462;gov2;IDX_D;2;100;2;100;25828;25411;19432;50410357;0;0;26316
19542;gov2;IDX_D;2;100;4;100;511813;511192;264646;50410357;0;0;513309
19599;gov2;IDX_D;2;100;2;100;16120;8417;2771;50410357;0;0;16284
19618;gov2;IDX_D;2;100;1;42;1146;987;728;50410357;0;0;1227
19641;gov2;IDX_D;2;100;2;100;765296;765154;380809;50410357;0;0;766987
19679;gov2;IDX_D;2;100;3;100;111900;102716;49106;50410357;0;0;112497
19717;gov2;IDX_D;2;100;1;100;29505;28945;22466;50410357;0;0;30040
19785;gov2;IDX_D;2;100;3;100;159895;159480;110709;50410357;0;0;160524
19791;gov2;IDX_D;2;100;2;100;75310;73843;49154;50410357;0;0;75917
19870;gov2;IDX_D;2;100;2;100;731533;730802;357875;50410357;0;0;733229
19881;gov2;IDX_D;2;100;4;100;150600;138761;70916;50410357;0;0;151205
19882;gov2;IDX_D;2;100;3;100;988031;986950;401073;50410357;0;0;988851
19929;gov2;IDX_D;2;100;2;100;515856;508644;280484;50410357;0;0;517523
19995;gov2;IDX_D;2;100;2;100;1039262;1034875;477029;50410357;0;0;1040467
20053;gov2;IDX_D;2;100;1;100;34500;27618;4742;50410357;0;0;34777
20070;gov2;IDX_D;2;100;1;3;321;139;73;50410357;0;0;407
20146;gov2;IDX_D;2;100;3;100;369669;368606;201312;50410357;0;0;370762
20178;gov2;IDX_D;2;100;1;89;8062;5243;1460;50410357;0;0;8165
20207;gov2;IDX_D;2;100;1;100;23828;23781;18176;50410357;0;0;24302
20250;gov2;IDX_D;2;100;1;100;3865;3793;3091;50410357;0;0;3986
20279;gov2;IDX_D;2;100;2;100;6036;5697;4696;50410357;0;0;6177
20311;gov2;IDX_D;2;100;1;100;2777;2624;2056;50410357;0;0;2853
20314;gov2;IDX_D;2;100;3;100;273196;272438;135138;50410357;0;0;273828
20318;gov2;IDX_D;2;100;1;53;3929;1405;917;50410357;0;0;4030
20372;gov2;IDX_D;2;100;2;100;4565;4094;2900;50410357;0;0;4662
20404;gov2;IDX_D;2;100;3;100;230417;230085;97615;50410357;0;0;231138
20521;gov2;IDX_D;2;100;2;100;362012;360240;207458;50410357;0;0;363334
20675;gov2;IDX_D;2;100;2;100;13640;8316;3517;50410357;0;0;13811
20679;gov2;IDX_D;2;100;3;100;109611;108888;69657;50410357;0;0;110203
20713;gov2;IDX_D;2;100;3;100;40229;38307;27335;50410357;0;0;40813
20772;gov2;IDX_D;2;100;2;72;2248;1708;1218;50410357;0;0;2342
20792;gov2;IDX_D;2;100;1;2;402;127;51;50410357;0;0;478
20794;gov2;IDX_D;2;100;2;100;229118;228760;126534;50410357;0;0;229719
20803;gov2;IDX_D;2;100;1;3;2306;226;70;50410357;0;0;2397
20813;gov2;IDX_D;2;100;1;100;2924;2781;1919;50410357;0;0;3001
20840;gov2;IDX_D;2;100;1;31;1085;796;541;50410357;0;0;1163
20845;gov2;IDX_D;2;100;1;100;2470;2330;1695;50410357;0;0;2544
20985;gov2;IDX_D;2;100;1;7;492;230;129;50410357;0;0;565
21015;gov2;IDX_D;2;100;1;2;248;107;51;50410357;0;0;318
21191;gov2;IDX_D;2;100;2;100;78375;78111;58980;50410357;0;0;78958
21262;gov2;IDX_D;2;100;2;100;4202;3071;2313;50410357;0;0;4307
21292;gov2;IDX_D;2;100;3;100;21221;20311;13905;50410357;0;0;21575
21331;gov2;IDX_D;2;100;1;36;1089;929;715;50410357;0;0;1174
21341;gov2;IDX_D;2;100;2;100;74256;74108;45662;50410357;0;0;74836
21439;gov2;IDX_D;2;100;5;100;4071131;4068595;1008015;50410357;0;0;4071367
21463;gov2;IDX_D;2;100;1;7;431;242;124;50410357;0;0;523
21540;gov2;IDX_D;2;100;2;6;1092;333;119;50410357;0;0;1170
21578;gov2;IDX_D;2;100;3;100;1864353;1863879;674890;50410357;0;0;1865880
21588;gov2;IDX_D;2;100;1;3;8764;4432;71;50410357;0;0;10265
21770;gov2;IDX_D;2;100;3;100;449486;446298;192452;50410357;0;0;450891
21819;gov2;IDX_D;2;100;2;100;1790548;1786930;859378;50410357;0;0;1790997
21831;gov2;IDX_D;2;100;1;100;214015;213925;4649;50410357;0;0;214310
21953;gov2;IDX_D;2;100;10;100;2846800;2844844;784662;50410357;0;0;2847028
21975;gov2;IDX_D;2;100;3;100;211377;200240;102395;50410357;0;0;300942
22114;gov2;IDX_D;2;100;2;100;798043;796315;391100;50410357;0;0;799831
22136;gov2;IDX_D;2;100;1;42;26039;21124;813;50410357;0;0;26220
22518;gov2;IDX_D;2;100;1;100;44101;44034;35712;50410357;0;0;44643
22536;gov2;IDX_D;2;100;1;100;11014;10548;8334;50410357;0;0;11230
22701;gov2;IDX_D;2;100;1;88;2243;2089;1566;50410357;0;0;2320
22842;gov2;IDX_D;2;100;2;100;603154;603008;299734;50410357;0;0;604813
22876;gov2;IDX_D;2;100;3;100;61842;56623;30669;50410357;0;0;62441
22881;gov2;IDX_D;2;100;1;83;2348;1974;1475;50410357;0;0;2443
22903;gov2;IDX_D;2;100;1;100;3662;3515;2680;50410357;0;0;3755
22939;gov2;IDX_D;2;100;1;100;19355;19304;14540;50410357;0;0;19716
22972;gov2;IDX_D;2;100;1;100;14938;14879;12265;50410357;0;0;15258
23032;gov2;IDX_D;2;100;2;100;465940;465772;218329;50410357;0;0;467000
23075;gov2;IDX_D;2;100;2;100;255530;251845;155876;50410357;0;0;256537
23119;gov2;IDX_D;2;100;1;46;6027;3500;824;50410357;0;0;6122
23131;gov2;IDX_D;2;100;1;100;7896;7842;5962;50410357;0;0;8062
23460;gov2;IDX_D;2;100;1;26;716;563;380;50410357;0;0;796
23497;gov2;IDX_D;2;100;2;100;25476;24826;19133;50410357;0;0;25960
23504;gov2;IDX_D;2;100;3;100;35062;34667;27705;50410357;0;0;35605
23549;gov2;IDX_D;2;100;1;100;4945;4629;3718;50410357;0;0;5069
23565;gov2;IDX_D;2;100;2;100;60434;60276;35452;50410357;0;0;61009
23594;gov2;IDX_D;2;100;2;100;307508;306986;160792;50410357;0;0;308178
23599;gov2;IDX_D;2;100;1;14;3260;624;225;50410357;0;0;3353
23635;gov2;IDX_D;2;100;2;100;47065;46916;34038;50410357;0;0;47615
23643;gov2;IDX_D;2;100;3;100;735256;734440;364672;50410357;0;0;737030
23679;gov2;IDX_D;2;100;1;100;28240;23491;4266;50410357;0;0;28491
23692;gov2;IDX_D;2;100;1;2;271;104;45;50410357;0;0;354
23714;gov2;IDX_D;2;100;2;100;8499;8338;6111;50410357;0;0;8668
23757;gov2;IDX_D;2;100;2;100;218310;218029;137518;50410357;0;0;219088
23795;gov2;IDX_D;2;100;2;100;487184;485375;248981;50410357;0;0;488670
23831;gov2;IDX_D;2;100;2;100;13572;7239;1898;50410357;0;0;13701
23842;gov2;IDX_D;2;100;1;100;2929;2781;2014;50410357;0;0;3013
23846;gov2;IDX_D;2;100;2;100;49668;49518;32672;50410357;0;0;50215
23943;gov2;IDX_D;2;100;1;2;486;107;42;50410357;0;0;577
23962;gov2;IDX_D;2;100;3;100;1151133;1150651;575685;50410357;0;0;1152730
23994;gov2;IDX_D;2;100;1;1;5052;124;26;50410357;0;0;5148
23998;gov2;IDX_D;2;100;1;3;198;136;75;50410357;0;0;271
24079;gov2;IDX_D;2;100;3;100;1577824;1577492;501519;50410357;0;0;1578945
24098;gov2;IDX_D;2;100;1;100;811390;808283;423255;50410357;0;0;813181
24104;gov2;IDX_D;2;100;1;100;33579;25619;3452;50410357;0;0;33825
24163;gov2;IDX_D;2;100;2;100;34997;34813;23751;50410357;0;0;35552
24285;gov2;IDX_D;2;100;1;1;643;135;26;50410357;0;0;724
24351;gov2;IDX_D;2;100;2;100;55028;54781;41258;50410357;0;0;55590
24436;gov2;IDX_D;2;100;1;100;6171;5659;4432;50410357;0;0;6335
24500;gov2;IDX_D;2;100;3;100;198734;198430;90870;50410357;0;0;199372
24512;gov2;IDX_D;2;100;1;100;5337;3795;2285;50410357;0;0;5440
24550;gov2;IDX_D;2;100;3;100;1454401;1454062;496446;50410357;0;0;1456049
