qryid;collection;index;qrymode;k;qrylen;res_size;qry_time;search_time;nodes_evaluated;nodes_total;postings_evaluated;postings_total;client_time
52772;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1139518;1139475;222299;50410357;0;0;1140095
52883;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;269615;269574;62015;50410357;0;0;270468
52948;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;11;867;911448;911163;108488;50410357;0;0;911735
53172;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;1617005;1616964;306125;50410357;0;0;1617296
53217;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;957156;956939;190288;50410357;0;0;959572
53273;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;2768338;2746479;475331;50410357;0;0;2770912
53382;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;36;44620;37776;12245;50410357;0;0;44922
53385;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;136;229318;229273;35864;50410357;0;0;229587
53411;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;0;2007;1958;315;50410357;0;0;2138
53619;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;478893;478874;102385;50410357;0;0;479287
53667;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;2420605;2420558;424449;50410357;0;0;2421496
53709;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;137;19175;18423;4064;50410357;0;0;19329
53849;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;378207;378184;82206;50410357;0;0;378601
53872;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;595902;595864;170410;50410357;0;0;596776
53939;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;2519533;2519467;662525;50410357;0;0;2521174
53984;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;547326;532883;109707;50410357;0;0;548192
54025;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;196;10281;10050;3611;50410357;0;0;10418
54411;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;796566;796544;167368;50410357;0;0;797047
54540;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;530409;530365;114362;50410357;0;0;531284
54587;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;1553944;1553904;301047;50410357;0;0;1556542
54590;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;201;301045;268610;45472;50410357;0;0;301360
54620;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;66;548112;548071;96290;50410357;0;0;548450
54724;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;9;1000;1207479;1207422;153296;50410357;0;0;1207819
54783;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;168;304786;304745;56711;50410357;0;0;305115
54940;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;336;77679;77635;18369;50410357;0;0;77958
54956;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;2485780;2485744;674251;50410357;0;0;2487232
55167;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1975901;1963052;387707;50410357;0;0;1978365
55339;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;2163872;2159536;575154;50410357;0;0;2165365
55387;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;1416456;1404700;262919;50410357;0;0;1416985
55407;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;159;97835;97792;21767;50410357;0;0;98159
55433;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;2459234;2459193;405223;50410357;0;0;2459826
55444;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;1251463;1251422;233503;50410357;0;0;1253623
55454;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1849514;1841472;370663;50410357;0;0;1852098
55654;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;1013592;1006906;200697;50410357;0;0;1015835
55681;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;6918811;6905010;1193961;50410357;0;0;6919150
55741;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;8;78;899060;808927;110363;50410357;0;0;1007972
55909;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;761;491425;491388;146052;50410357;0;0;491779
56013;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;4184074;4184026;708595;50410357;0;0;4184495
56025;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;794;1335569;1335527;258844;50410357;0;0;1338966
56161;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;4830247;4830172;917220;50410357;0;0;4832833
56185;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;6058381;6053865;1471211;50410357;0;0;6063053
56348;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1382594;1348757;270733;50410357;0;0;1427148
56510;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;1298532;1296865;223834;50410357;0;0;1300981
56882;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;0;50762;13595;2838;50410357;0;0;51110
56919;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1916332;1916294;370690;50410357;0;0;1918642
56926;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;57;29740;17760;1471;50410357;0;0;30037
57007;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;6816670;6816639;1033576;50410357;0;0;6818973
57070;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;1433572;1415100;244629;50410357;0;0;1436057
57199;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1532525;1487954;290933;50410357;0;0;1534746
57602;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;413;364235;353137;68341;50410357;0;0;364567
57677;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;0;114370;114324;21759;50410357;0;0;114977
57727;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;834;558840;558797;116306;50410357;0;0;559214
57765;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;3445895;3445853;541329;50410357;0;0;3448427
57777;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;63;127562;97181;18791;50410357;0;0;127900
57899;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;991;339932;339892;67595;50410357;0;0;340323
57916;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;864477;864435;183753;50410357;0;0;867144
58074;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;1000;1565681;1562365;238304;50410357;0;0;1568236
58107;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;346529;332425;73368;50410357;0;0;346944
58113;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;793689;793653;225241;50410357;0;0;794549
58206;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;208521;206895;69505;50410357;0;0;209016
58302;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;4244145;4244099;717520;50410357;0;0;4244631
58424;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;1000;3718612;3718557;548805;50410357;0;0;3721200
58447;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;7;1000;1638187;1638135;232807;50410357;0;0;1642938
58470;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;368610;358811;108924;50410357;0;0;369042
58474;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;1601796;1601749;299361;50410357;0;0;1602219
58569;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;94;10048;10014;3498;50410357;0;0;10181
58750;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;2122482;2122462;394039;50410357;0;0;2124516
58889;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;645;341892;331401;71853;50410357;0;0;342234
58963;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;79;24987;24947;5604;50410357;0;0;25146
59069;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;8;22411;22387;5380;50410357;0;0;22651
59353;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;686718;686691;145690;50410357;0;0;687174
59381;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;7;1000;10412702;10412650;1415365;50410357;0;0;10412977
59519;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;448;311613;311567;67655;50410357;0;0;311964
59595;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1239686;1239642;243166;50410357;0;0;1245527
59638;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;5462795;5454023;872731;50410357;0;0;5465291
59727;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1164523;1122818;219014;50410357;0;0;1166677
59962;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;1259720;1256004;218534;50410357;0;0;1260256
60166;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;8;1000;3212186;3212131;441730;50410357;0;0;3212585
60325;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;2785244;2785208;739954;50410357;0;0;2787135
60337;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;4815346;4794433;897040;50410357;0;0;4817823
60413;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;160;95772;56240;6132;50410357;0;0;98516
60513;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;744218;744182;222725;50410357;0;0;745029
60603;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;7;914;1011776;1011722;146874;50410357;0;0;1012151
60705;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1002168;1002123;203629;50410357;0;0;1003102
60897;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;904;874626;873752;172973;50410357;0;0;875589
60922;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;388929;388287;90952;50410357;0;0;389428
60938;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;223;281694;281650;61486;50410357;0;0;282011
60953;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;5357017;5356972;895202;50410357;0;0;5357433
61091;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;1000;1022632;1022582;158077;50410357;0;0;1027335
61149;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;591;180703;173753;36136;50410357;0;0;180989
61207;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;43;247343;247296;45198;50410357;0;0;247650
61260;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;8;312;713660;713605;98917;50410357;0;0;713968
61509;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;11;1000;8877594;8877529;984471;50410357;0;0;8877953
61644;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;13;17789;17744;3759;50410357;0;0;23898
61773;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;1000;2213392;2213352;365975;50410357;0;0;2214249
61793;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;13;300;1351145;1350185;141955;50410357;0;0;1351465
61956;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;6047968;6047920;1026516;50410357;0;0;6048510
62016;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;5577751;5577707;1082682;50410357;0;0;5583265
62053;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;1365890;1298303;238354;50410357;0;0;1366302
62120;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;17;16349;16310;3967;50410357;0;0;16709
62318;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;4897739;4897715;957766;50410357;0;0;4900214
62355;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;216577;202595;68288;50410357;0;0;217090
62499;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1483195;1483149;284454;50410357;0;0;1484307
62595;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1479168;1476934;285199;50410357;0;0;1481478
62606;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;4597055;4590313;886753;50410357;0;0;4599703
62624;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;1618325;1609375;445787;50410357;0;0;1622172
62644;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;466;371967;360608;75017;50410357;0;0;372308
62774;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;232408;232372;78269;50410357;0;0;232793
62816;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1108245;1108198;224276;50410357;0;0;1110487
63033;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;8352424;8349132;1225840;50410357;0;0;8353705
63216;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;228;81213;78549;26179;50410357;0;0;81983
63401;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;1000;45823;45791;22220;50410357;0;0;46209
63478;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;1000;5062821;5062774;736248;50410357;0;0;5063300
63657;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;249;155372;155332;35122;50410357;0;0;158042
63684;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;889;794512;794470;161700;50410357;0;0;794887
63769;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;10494985;10494942;1797732;50410357;0;0;10495332
64009;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;10440013;10433726;1713093;50410357;0;0;10457204
64128;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;86;529555;492142;77126;50410357;0;0;708437
64136;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;28;26155;26111;6071;50410357;0;0;26438
64142;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;1084622;1084595;313737;50410357;0;0;1085963
64166;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;2749796;2747122;722253;50410357;0;0;2751505
64247;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;133;326399;307809;48196;50410357;0;0;326703
64257;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;7;1000;6699852;6699801;955376;50410357;0;0;6702550
64339;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;2966309;2947939;433502;50410357;0;0;2970049
64488;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;1000;6295844;6293326;911011;50410357;0;0;6296372
64493;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;2927969;2927929;536961;50410357;0;0;2932996
64715;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1155092;1123528;211978;50410357;0;0;1157697
64881;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;225;120081;117685;25134;50410357;0;0;120395
64909;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;6295048;6295007;1182919;50410357;0;0;6297648
65063;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;3785406;3769839;487400;50410357;0;0;3788689
65085;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;1000;15052523;15052474;2256468;50410357;0;0;15052865
65228;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;805940;805902;209296;50410357;0;0;806445
65314;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;761774;761737;221014;50410357;0;0;762899
65377;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;7;1000;1892072;1891145;272323;50410357;0;0;1894348
65526;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;106;16320;8654;2159;50410357;0;0;16549
65560;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;2004707;2004684;386748;50410357;0;0;2007251
65596;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;7040012;7016410;1195179;50410357;0;0;7040784
65689;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;7;30;77832;77780;11539;50410357;0;0;81615
65732;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;855220;855181;172016;50410357;0;0;856182
65746;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;1000;939564;937928;147770;50410357;0;0;939945
65750;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;659;551779;551736;112720;50410357;0;0;552081
65840;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;322;506508;506463;100924;50410357;0;0;506803
66057;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;826;441974;441932;95674;50410357;0;0;442306
66126;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;1237517;1237470;232674;50410357;0;0;1237925
66151;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;995370;995324;175178;50410357;0;0;995732
66252;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;821156;821109;147523;50410357;0;0;821511
66302;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;7;37;242062;242008;35058;50410357;0;0;242934
66378;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;3834928;3834360;615900;50410357;0;0;3837429
66403;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;86;393617;368212;11135;50410357;0;0;393954
66604;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;160997;160959;54176;50410357;0;0;161422
66835;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;1288298;1288257;356999;50410357;0;0;1289933
67038;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;10;22;218247;216407;26085;50410357;0;0;218573
67113;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;322;117854;117809;29263;50410357;0;0;118175
67167;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;1931873;1931826;353599;50410357;0;0;1932394
67250;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;41;82487;82447;20500;50410357;0;0;83210
67290;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;636753;636712;136828;50410357;0;0;637473
67369;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;56938;56896;15918;50410357;0;0;57315
67386;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;298170;298131;67083;50410357;0;0;298597
67475;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;628795;628758;188493;50410357;0;0;629651
67502;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;4;9458;8853;2872;50410357;0;0;9606
67587;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;1147401;1147374;207651;50410357;0;0;1147714
67621;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;1180265;1180214;221190;50410357;0;0;1180648
67679;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;5388883;5388846;950977;50410357;0;0;5389723
67777;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;13;688;1072297;1071728;112003;50410357;0;0;1072578
67811;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;603;128919;128877;28535;50410357;0;0;129267
67982;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1742410;1742366;352774;50410357;0;0;1745152
68151;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;1586142;1574355;278514;50410357;0;0;1587243
68202;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;10;99;1121552;1116881;134660;50410357;0;0;1121876
68340;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;8002227;8002187;1337340;50410357;0;0;8002579
68387;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;1643022;1601456;274125;50410357;0;0;1730038
68957;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;5191828;5191784;992384;50410357;0;0;5194318
69049;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;4196344;4178885;651867;50410357;0;0;4201048
69395;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;170;665511;628298;67775;50410357;0;0;665815
69547;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;8;1000;996136;996082;147402;50410357;0;0;996547
69710;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;3346515;3346475;611134;50410357;0;0;3348131
69731;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;12083068;12074573;2238104;50410357;0;0;12139089
69740;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;2943231;2903931;523970;50410357;0;0;2945669
69781;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;1130337;1095952;228938;50410357;0;0;1131281
69837;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;351;859786;857151;153939;50410357;0;0;860120
69907;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;645062;645014;122630;50410357;0;0;645480
69940;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;72;7693;7653;1893;50410357;0;0;7832
69957;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;994837;994822;284337;50410357;0;0;995288
70286;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;7;105572;105528;22636;50410357;0;0;106274
70497;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1;5600;5558;1291;50410357;0;0;5783
70568;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;101;484511;484483;74887;50410357;0;0;484829
70736;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;9594929;9594887;1768095;50410357;0;0;9700232
70774;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1605655;1560236;287522;50410357;0;0;1607832
70974;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;2377945;2366842;438719;50410357;0;0;2378844
71054;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;4327203;4325970;806057;50410357;0;0;4329871
71416;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;553206;540206;94045;50410357;0;0;556309
71445;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;650339;649722;191420;50410357;0;0;651318
71669;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;7369761;7368638;1403125;50410357;0;0;7454372
71678;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;9;1000;7137530;7035337;900176;50410357;0;0;7138004
71718;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;8;40;880684;880628;123007;50410357;0;0;880997
71807;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;311414;311373;69137;50410357;0;0;311773
71901;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;306801;306752;58651;50410357;0;0;307173
71980;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;1612713;1612673;301419;50410357;0;0;1613237
72038;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;488;224572;224532;49853;50410357;0;0;224913
72041;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;1672737;1672690;294616;50410357;0;0;1673733
72114;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;190;371578;371520;78475;50410357;0;0;371912
72244;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;3733699;3733662;957380;50410357;0;0;3735828
72378;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;1000;4248244;4195945;620784;50410357;0;0;4357322
72742;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;9187995;9150065;1512627;50410357;0;0;9190659
72754;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;6;1000;1468432;1468377;224298;50410357;0;0;1470951
72822;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;2546980;2528209;488878;50410357;0;0;2552267
72942;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;6433951;6383842;1163768;50410357;0;0;6435984
72966;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;825750;817154;171897;50410357;0;0;826388
72995;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;548;164631;164592;52809;50410357;0;0;164968
73042;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;137;355026;354986;74520;50410357;0;0;355365
73324;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;1521644;1521608;429742;50410357;0;0;1522463
73341;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;30;4755;2506;613;50410357;0;0;4885
73422;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;1768053;1768029;321423;50410357;0;0;1768442
73423;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;7;1000;3191556;3191506;464342;50410357;0;0;3194121
73611;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;799818;778418;136898;50410357;0;0;800195
73617;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;73;33436;33394;7053;50410357;0;0;33698
73695;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;1260936;1260902;211321;50410357;0;0;1261368
73749;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;974896;974847;200564;50410357;0;0;975768
73877;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;67;352330;351880;72771;50410357;0;0;352635
73942;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;96;93888;93851;30204;50410357;0;0;94208
74005;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;1;139;4995;4964;2523;50410357;0;0;5129
74109;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;1308686;1308665;221674;50410357;0;0;1309136
74110;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;498481;498444;146707;50410357;0;0;498864
74165;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;1142897;1142851;224324;50410357;0;0;1145142
74177;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;638;237092;232283;73131;50410357;0;0;237387
74417;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;1000;7618710;7618669;1274481;50410357;0;0;7619020
74870;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;2;1000;7704708;7702408;1826812;50410357;0;0;7852336
74974;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;488020;443012;99088;50410357;0;0;640190
74996;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;408;142273;142225;28907;50410357;0;0;142596
75296;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;3;290;39654;39614;9738;50410357;0;0;39918
75370;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;5;1000;2615271;2615226;476999;50410357;0;0;2615722
75514;gov2;bm25_simple_est;IDX_D_SANSLEN;1;1000;4;1000;3231729;3231689;651617;50410357;0;0;3234320
