qryid;collection;ranker;index;qrymode;k;qrylen;res_size;qry_time;search_time;nodes_evaluated;nodes_total;postings_evaluated;postings_total;client_time
42503;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;981328;981312;0;0;3181708;3261584;981518
42560;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;219929;219901;0;0;652071;675427;220145
42612;gov2;lmds;INVIDX_E_LMDS;0;100;6;100;6109257;6109220;0;0;15744660;18005978;6109482
42676;gov2;lmds;INVIDX_E_LMDS;0;100;1;100;429;408;0;0;1065;1065;525
42745;gov2;lmds;INVIDX_E_LMDS;0;100;1;100;1827;1817;0;0;5467;5467;1901
42764;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;117298;117282;0;0;374819;386513;117490
42770;gov2;lmds;INVIDX_E_LMDS;0;100;4;100;709684;709653;0;0;2033707;2163479;709891
42776;gov2;lmds;INVIDX_E_LMDS;0;100;4;100;821212;821182;0;0;2369943;2529956;821430
42824;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;779990;779962;0;0;2443238;2587642;780218
42857;gov2;lmds;INVIDX_E_LMDS;0;100;8;100;9750113;9750073;0;0;21145967;32404739;9750339
42880;gov2;lmds;INVIDX_E_LMDS;0;100;1;100;111;91;0;0;175;175;204
42881;gov2;lmds;INVIDX_E_LMDS;0;100;1;100;6176;6166;0;0;18711;18711;6250
42897;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;38795;38781;0;0;122520;122522;38902
42949;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;84493;84478;0;0;290756;291151;84653
42958;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;1997931;1997907;0;0;6550612;6636379;1998149
42960;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;399767;399738;0;0;1201718;1328141;399985
43125;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;120886;120857;0;0;355992;358353;121097
43138;gov2;lmds;INVIDX_E_LMDS;0;100;7;100;8431724;8431686;0;0;20542372;23983582;8431943
43192;gov2;lmds;INVIDX_E_LMDS;0;100;5;100;1057488;1057454;0;0;2875566;2996945;1057705
43212;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;6689;6664;0;0;20548;20557;6780
43223;gov2;lmds;INVIDX_E_LMDS;0;100;1;100;1129750;1129740;0;0;4623116;4623116;1129959
43249;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;786431;786404;0;0;2781117;2781504;786652
43428;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;841366;841332;0;0;2640826;2827339;841591
43431;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;258131;258102;0;0;786916;800105;258357
43466;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;77002;76972;0;0;241087;244200;77211
43485;gov2;lmds;INVIDX_E_LMDS;0;100;1;100;13920;13899;0;0;48706;48706;14012
43589;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;21185;21171;0;0;68672;69081;21262
43632;gov2;lmds;INVIDX_E_LMDS;0;100;4;100;2480768;2480750;0;0;7419084;7907060;2480966
43647;gov2;lmds;INVIDX_E_LMDS;0;100;1;100;169;148;0;0;352;352;258
43698;gov2;lmds;INVIDX_E_LMDS;0;100;5;100;6155656;6155634;0;0;16358070;22956297;6155861
43815;gov2;lmds;INVIDX_E_LMDS;0;100;4;100;1545785;1545754;0;0;4509654;5304614;1546009
43876;gov2;lmds;INVIDX_E_LMDS;0;100;1;100;17886;17865;0;0;62686;62686;17985
43894;gov2;lmds;INVIDX_E_LMDS;0;100;10;100;12325819;12325786;0;0;19707642;58292511;12326026
43932;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;177332;177307;0;0;580874;587287;177555
43976;gov2;lmds;INVIDX_E_LMDS;0;100;1;83;66;46;0;0;83;83;157
44028;gov2;lmds;INVIDX_E_LMDS;0;100;1;100;39528;39518;0;0;155032;155032;39613
44064;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;48134;48120;0;0;150796;151107;48265
44089;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;2134;2116;0;0;6163;6633;2214
44186;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;231780;231764;0;0;708076;729292;231981
44188;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;930802;930773;0;0;2908664;3233142;931019
44327;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;2937815;2937790;0;0;10810190;10814389;2938034
44343;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;524827;524798;0;0;1663476;1736546;525047
44377;gov2;lmds;INVIDX_E_LMDS;0;100;1;100;537;517;0;0;1560;1560;632
44428;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;278312;278295;0;0;850923;864182;278522
44461;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;430722;430698;0;0;1522934;1524904;430935
44483;gov2;lmds;INVIDX_E_LMDS;0;100;1;14;35;14;0;0;14;14;121
44585;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;526070;526053;0;0;1654957;1705488;526269
44589;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;4540793;4540764;0;0;14985952;15932858;4541013
44620;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;2230067;2230037;0;0;6978412;8905802;2230289
44665;gov2;lmds;INVIDX_E_LMDS;0;100;1;100;135;114;0;0;242;242;226
44680;gov2;lmds;INVIDX_E_LMDS;0;100;1;100;4205;4195;0;0;13018;13018;4279
44684;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;849257;849240;0;0;2612134;2931163;849444
44688;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;1794907;1794880;0;0;5933397;6092385;1795132
44741;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;189166;189141;0;0;663208;672179;189351
44893;gov2;lmds;INVIDX_E_LMDS;0;100;1;100;3683;3662;0;0;11511;11511;3773
44950;gov2;lmds;INVIDX_E_LMDS;0;100;1;100;130;120;0;0;269;269;201
44964;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;469083;469070;0;0;1686318;1686597;469284
44974;gov2;lmds;INVIDX_E_LMDS;0;100;4;100;2646836;2646805;0;0;7658844;9466544;2647060
45063;gov2;lmds;INVIDX_E_LMDS;0;100;1;100;199034;199013;0;0;739383;739383;199257
45113;gov2;lmds;INVIDX_E_LMDS;0;100;6;100;8394174;8394138;0;0;19425118;37541708;8394400
45150;gov2;lmds;INVIDX_E_LMDS;0;100;1;100;4491;4471;0;0;13312;13312;4585
45165;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;60465;60448;0;0;172154;177928;61217
45250;gov2;lmds;INVIDX_E_LMDS;0;100;4;100;1478590;1478566;0;0;4142724;5481263;1478801
45261;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;36881;36851;0;0;108420;110687;36985
45328;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;13686;13672;0;0;42898;43671;13769
45393;gov2;lmds;INVIDX_E_LMDS;0;100;8;100;9180415;9180387;0;0;20702263;25657015;9180622
45436;gov2;lmds;INVIDX_E_LMDS;0;100;4;100;6544661;6544631;0;0;20473773;20530273;6544874
45513;gov2;lmds;INVIDX_E_LMDS;0;100;7;100;8540954;8540915;0;0;19470373;30537147;8541184
45558;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;577366;577339;0;0;1860421;1951240;577592
45610;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;96648;96619;0;0;281192;288027;96869
45615;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;100654;100626;0;0;322409;327784;100861
45712;gov2;lmds;INVIDX_E_LMDS;0;100;1;100;4547;4526;0;0;15528;15528;4639
45722;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;401504;401489;0;0;1407145;1416654;401696
45723;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;42264;42238;0;0;128608;148531;42386
45736;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;1377664;1377649;0;0;4854800;5079889;1377865
45755;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;1513282;1513254;0;0;4890529;5102458;1513500
45759;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;214459;214433;0;0;718325;720180;214652
45824;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;46924;46899;0;0;144870;146010;47052
45851;gov2;lmds;INVIDX_E_LMDS;0;100;1;1;15;3;0;0;1;1;90
45911;gov2;lmds;INVIDX_E_LMDS;0;100;1;100;2648;2639;0;0;8734;8734;2719
45933;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;30214;30200;0;0;94837;94856;30309
45946;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;6819;6804;0;0;22413;22555;6895
45979;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;312403;312388;0;0;921924;1017328;312598
46000;gov2;lmds;INVIDX_E_LMDS;0;100;1;13;34;12;0;0;13;13;121
46061;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;1839577;1839560;0;0;5799179;6672584;1839782
46187;gov2;lmds;INVIDX_E_LMDS;0;100;1;100;162;141;0;0;311;311;253
46218;gov2;lmds;INVIDX_E_LMDS;0;100;4;100;2272724;2272705;0;0;6918405;7389698;2272929
46297;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;380887;380862;0;0;1358952;1364526;381108
46369;gov2;lmds;INVIDX_E_LMDS;0;100;5;100;7500528;7500494;0;0;20586738;25868709;7500759
46487;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;1453016;1452987;0;0;4813811;5197374;1453239
46531;gov2;lmds;INVIDX_E_LMDS;0;100;1;100;4257;4235;0;0;13312;13312;4351
46559;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;4478540;4478523;0;0;14951525;14970990;4478734
46563;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;47237;47208;0;0;131198;135764;47357
46612;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;286296;286278;0;0;865106;890374;286508
46614;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;1608072;1608044;0;0;5016623;5909047;1608285
46743;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;25139;25111;0;0;69551;69935;25237
46805;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;96152;96140;0;0;300797;307797;96328
46825;gov2;lmds;INVIDX_E_LMDS;0;100;4;100;4886348;4886318;0;0;15052408;15940469;4886522
46907;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;2607055;2607031;0;0;9376779;10406747;2607273
47038;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;1177118;1177092;0;0;4182302;4317135;1177343
47042;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;94673;94648;0;0;296201;302969;94884
47049;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;496331;496302;0;0;1599090;1610665;496553
47079;gov2;lmds;INVIDX_E_LMDS;0;100;1;100;766;745;0;0;2165;2165;857
47098;gov2;lmds;INVIDX_E_LMDS;0;100;7;100;7028232;7028205;0;0;15311277;27905323;7028444
47145;gov2;lmds;INVIDX_E_LMDS;0;100;4;100;739080;739050;0;0;2112476;2298050;739309
47156;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;30328;30304;0;0;96707;96901;30426
47231;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;5413823;5413807;0;0;18377471;18627347;5414026
47249;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;1079411;1079385;0;0;3678062;4544170;1079635
47266;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;419403;419374;0;0;1272836;1359956;419618
47270;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;557065;557037;0;0;1712354;1811696;557287
47422;gov2;lmds;INVIDX_E_LMDS;0;100;4;100;1930424;1930392;0;0;5755760;5865734;1930645
47433;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;687284;687257;0;0;2221788;2277356;687512
47535;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;44145;44120;0;0;139312;139838;44264
47554;gov2;lmds;INVIDX_E_LMDS;0;100;4;100;3059231;3059211;0;0;8953335;10613846;3059455
47601;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;159395;159368;0;0;520545;521658;159613
47612;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;69162;69138;0;0;220656;223502;69352
47643;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;747097;747072;0;0;2361086;2489446;747313
47655;gov2;lmds;INVIDX_E_LMDS;0;100;1;100;630;608;0;0;1963;1963;719
47700;gov2;lmds;INVIDX_E_LMDS;0;100;7;100;5799277;5799251;0;0;12798463;21455174;5799492
47734;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;67311;67286;0;0;209882;216767;67505
47789;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;220452;220429;0;0;724824;746894;220668
47808;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;106743;106714;0;0;323093;327190;106947
47983;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;2160498;2160475;0;0;7260098;8880992;2160713
48000;gov2;lmds;INVIDX_E_LMDS;0;100;5;100;1801430;1801394;0;0;4891934;5671455;1801654
48010;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;138021;137997;0;0;439543;474614;138243
48014;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;124164;124138;0;0;397418;402936;124384
48022;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;1029170;1029138;0;0;3310929;3489356;1029391
48051;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;91881;91852;0;0;264247;270807;92073
48074;gov2;lmds;INVIDX_E_LMDS;0;100;4;100;6366783;6366756;0;0;18963408;23893089;6367005
48082;gov2;lmds;INVIDX_E_LMDS;0;100;1;100;490597;490576;0;0;1893316;1893316;490821
48091;gov2;lmds;INVIDX_E_LMDS;0;100;1;4;30;7;0;0;4;4;121
48144;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;1022365;1022352;0;0;3650950;3653999;1022574
48145;gov2;lmds;INVIDX_E_LMDS;0;100;5;100;1111270;1111235;0;0;2979303;3484564;1111464
48161;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;695498;695469;0;0;2254548;2291226;695718
48211;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;613513;613485;0;0;1949345;2008175;613748
48236;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;30740;30714;0;0;97798;98096;30834
48396;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;128347;128332;0;0;375953;395464;128537
48429;gov2;lmds;INVIDX_E_LMDS;0;100;1;6;28;8;0;0;6;6;117
48521;gov2;lmds;INVIDX_E_LMDS;0;100;5;100;6119644;6119622;0;0;18258677;18420181;6119851
48543;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;35709;35684;0;0;116283;116386;35808
48609;gov2;lmds;INVIDX_E_LMDS;0;100;1;100;219;209;0;0;549;549;291
48630;gov2;lmds;INVIDX_E_LMDS;0;100;5;100;7642203;7642182;0;0;19443947;33915948;7642403
48667;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;516351;516322;0;0;1674001;1702882;516586
48736;gov2;lmds;INVIDX_E_LMDS;0;100;4;100;1092919;1092889;0;0;3058008;3669566;1093137
48870;gov2;lmds;INVIDX_E_LMDS;0;100;6;100;4237799;4237764;0;0;10752615;12538184;4238014
49167;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;311557;311531;0;0;1088625;1094440;311777
49190;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;82830;82806;0;0;264007;267907;83033
49213;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;882558;882532;0;0;2726073;3394175;882771
49272;gov2;lmds;INVIDX_E_LMDS;0;100;4;100;5592675;5592644;0;0;16252589;21390298;5592889
49331;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;3452813;3452785;0;0;11368762;13128182;3453036
49342;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;2421328;2421304;0;0;8922381;9028974;2421544
49418;gov2;lmds;INVIDX_E_LMDS;0;100;1;100;795;773;0;0;2165;2165;895
49550;gov2;lmds;INVIDX_E_LMDS;0;100;1;100;7508;7499;0;0;27709;27709;7581
49645;gov2;lmds;INVIDX_E_LMDS;0;100;3;100;68305;68288;0;0;228910;229445;68444
49725;gov2;lmds;INVIDX_E_LMDS;0;100;4;100;422000;421970;0;0;1163015;1320924;422211
49825;gov2;lmds;INVIDX_E_LMDS;0;100;5;100;2657900;2657866;0;0;7352754;8110479;2658123
49827;gov2;lmds;INVIDX_E_LMDS;0;100;6;100;3392546;3392508;0;0;8458210;10933840;3392775
49835;gov2;lmds;INVIDX_E_LMDS;0;100;1;100;8576;8554;0;0;27575;27575;8675
49931;gov2;lmds;INVIDX_E_LMDS;0;100;2;100;7233;7219;0;0;21748;21751;7317
70;gov2;bm25;IDX_DR_BM25;0;100;2;100;4650141;4621338;46017;0;0;0;203135681
211;gov2;bm25;IDX_DR_BM25;0;100;3;100;948889;948227;163822;0;0;0;949154
257;gov2;bm25;IDX_DR_BM25;0;100;2;100;80893;80864;1751;0;0;0;81129
259;gov2;bm25;IDX_DR_BM25;0;100;3;100;287168;287136;72549;0;0;0;287750
450;gov2;bm25;IDX_DR_BM25;0;100;2;100;93016;91882;24067;0;0;0;93532
527;gov2;bm25;IDX_DR_BM25;0;100;2;100;19462;19265;5207;0;0;0;19661
591;gov2;bm25;IDX_DR_BM25;0;100;3;100;154575;154556;39421;0;0;0;155088
626;gov2;bm25;IDX_DR_BM25;0;100;2;100;194911;194342;58730;0;0;0;195447
717;gov2;bm25;IDX_DR_BM25;0;100;1;100;54221;53102;17115;0;0;0;54796
736;gov2;bm25;IDX_DR_BM25;0;100;4;100;255495;255461;48000;0;0;0;256048
775;gov2;bm25;IDX_DR_BM25;0;100;8;100;2077991;2076448;257474;0;0;0;2079737
892;gov2;bm25;IDX_DR_BM25;0;100;4;100;3914830;3902640;669532;0;0;0;3918685
966;gov2;bm25;IDX_DR_BM25;0;100;2;100;302292;274743;51443;0;0;0;302820
1113;gov2;bm25;IDX_DR_BM25;0;100;2;100;30723;29963;7827;0;0;0;31013
1131;gov2;bm25;IDX_DR_BM25;0;100;3;100;1244403;1244379;178117;0;0;0;1245951
1180;gov2;bm25;IDX_DR_BM25;0;100;7;100;1919411;1889290;281056;0;0;0;1919650
1209;gov2;bm25;IDX_DR_BM25;0;100;6;100;832064;803767;136129;0;0;0;893542
1235;gov2;bm25;IDX_DR_BM25;0;100;1;5;16225;600;113;0;0;0;17763
1243;gov2;bm25;IDX_DR_BM25;0;100;2;100;42347;42332;11395;0;0;0;42726
1248;gov2;bm25;IDX_DR_BM25;0;100;4;100;344769;344731;59647;0;0;0;345741
1253;gov2;bm25;IDX_DR_BM25;0;100;1;100;54577;50091;15735;0;0;0;55101
1264;gov2;bm25;IDX_DR_BM25;0;100;3;100;792712;792648;128101;0;0;0;794331
1286;gov2;bm25;IDX_DR_BM25;0;100;5;100;386359;362968;63511;0;0;0;387038
1412;gov2;bm25;IDX_DR_BM25;0;100;2;100;372980;371750;93174;0;0;0;373531
1468;gov2;bm25;IDX_DR_BM25;0;100;3;100;4474324;4472539;669502;0;0;0;4474562
1550;gov2;bm25;IDX_DR_BM25;0;100;1;100;313209;313183;1775;0;0;0;313441
1551;gov2;bm25;IDX_DR_BM25;0;100;1;100;39953;39930;12785;0;0;0;40407
1613;gov2;bm25;IDX_DR_BM25;0;100;2;100;177701;177677;45815;0;0;0;177917
1661;gov2;bm25;IDX_DR_BM25;0;100;2;100;112890;111567;30092;0;0;0;113115
1796;gov2;bm25;IDX_DR_BM25;0;100;2;100;38668;37988;10396;0;0;0;38854
1847;gov2;bm25;IDX_DR_BM25;0;100;5;100;526303;526054;86679;0;0;0;527088
1903;gov2;bm25;IDX_DR_BM25;0;100;5;100;2257360;2253677;364789;0;0;0;2257599
1969;gov2;bm25;IDX_DR_BM25;0;100;2;100;72143;64298;4494;0;0;0;157915
2118;gov2;bm25;IDX_DR_BM25;0;100;4;100;1789667;1789632;404321;0;0;0;1789905
2146;gov2;bm25;IDX_DR_BM25;0;100;2;100;230380;230350;19009;0;0;0;230903
2217;gov2;bm25;IDX_DR_BM25;0;100;3;100;1930251;1930118;294163;0;0;0;1930482
2271;gov2;bm25;IDX_DR_BM25;0;100;2;100;2623306;2623276;567018;0;0;0;2623543
2321;gov2;bm25;IDX_DR_BM25;0;100;4;100;2028149;2028114;318638;0;0;0;2028382
2343;gov2;bm25;IDX_DR_BM25;0;100;6;100;2823069;2823023;389534;0;0;0;2912503
2348;gov2;bm25;IDX_DR_BM25;0;100;3;100;741515;726064;108490;0;0;0;744410
2383;gov2;bm25;IDX_DR_BM25;0;100;3;100;51624;35805;6799;0;0;0;52296
2388;gov2;bm25;IDX_DR_BM25;0;100;3;100;356968;356940;60423;0;0;0;357924
2449;gov2;bm25;IDX_DR_BM25;0;100;3;100;1917911;1913082;264991;0;0;0;1918151
2550;gov2;bm25;IDX_DR_BM25;0;100;4;100;568489;568453;85683;0;0;0;569557
2568;gov2;bm25;IDX_DR_BM25;0;100;5;100;1327398;1320088;221689;0;0;0;1328977
2602;gov2;bm25;IDX_DR_BM25;0;100;3;100;665648;653642;101331;0;0;0;669193
2669;gov2;bm25;IDX_DR_BM25;0;100;3;100;610614;600755;91124;0;0;0;612929
2761;gov2;bm25;IDX_DR_BM25;0;100;2;100;33892;29458;3110;0;0;0;34148
2825;gov2;bm25;IDX_DR_BM25;0;100;2;100;563712;563689;133839;0;0;0;564748
2826;gov2;bm25;IDX_DR_BM25;0;100;1;100;20505;16762;4395;0;0;0;20775
2828;gov2;bm25;IDX_DR_BM25;0;100;3;100;364550;364528;58790;0;0;0;365496
3064;gov2;bm25;IDX_DR_BM25;0;100;1;54;8145;4690;868;0;0;0;8249
3068;gov2;bm25;IDX_DR_BM25;0;100;1;100;5664;5654;1549;0;0;0;5745
3091;gov2;bm25;IDX_DR_BM25;0;100;5;100;701405;701382;117744;0;0;0;702986
3161;gov2;bm25;IDX_DR_BM25;0;100;1;100;25634;17561;2467;0;0;0;25845
3234;gov2;bm25;IDX_DR_BM25;0;100;4;100;454639;454612;83497;0;0;0;455784
3281;gov2;bm25;IDX_DR_BM25;0;100;3;100;391703;386420;64024;0;0;0;393065
3398;gov2;bm25;IDX_DR_BM25;0;100;1;100;707494;704989;189225;0;0;0;710672
3421;gov2;bm25;IDX_DR_BM25;0;100;5;100;1006991;989433;160604;0;0;0;1008754
3443;gov2;bm25;IDX_DR_BM25;0;100;6;100;1445402;1413976;203277;0;0;0;1448662
3628;gov2;bm25;IDX_DR_BM25;0;100;3;100;693696;672037;108392;0;0;0;696337
3764;gov2;bm25;IDX_DR_BM25;0;100;1;100;16370;11951;3108;0;0;0;16548
3828;gov2;bm25;IDX_DR_BM25;0;100;2;100;19551;19535;5953;0;0;0;19836
3845;gov2;bm25;IDX_DR_BM25;0;100;2;100;384758;384731;90944;0;0;0;385414
3895;gov2;bm25;IDX_DR_BM25;0;100;3;100;218549;216102;48203;0;0;0;219184
3942;gov2;bm25;IDX_DR_BM25;0;100;3;100;691287;690342;117754;0;0;0;693406
3950;gov2;bm25;IDX_DR_BM25;0;100;5;100;2492934;2480441;392601;0;0;0;2493174
3972;gov2;bm25;IDX_DR_BM25;0;100;2;100;116854;106871;14679;0;0;0;222376
4001;gov2;bm25;IDX_DR_BM25;0;100;5;100;351848;351791;61030;0;0;0;352661
4151;gov2;bm25;IDX_DR_BM25;0;100;2;100;17454;14344;3917;0;0;0;17665
4153;gov2;bm25;IDX_DR_BM25;0;100;3;100;214021;214003;34612;0;0;0;214635
4172;gov2;bm25;IDX_DR_BM25;0;100;2;100;995994;995205;213121;0;0;0;997724
4212;gov2;bm25;IDX_DR_BM25;0;100;2;100;48404;41120;6751;0;0;0;48776
4234;gov2;bm25;IDX_DR_BM25;0;100;3;100;800460;800430;119938;0;0;0;802688
4290;gov2;bm25;IDX_DR_BM25;0;100;1;100;21603;14099;2098;0;0;0;21792
4379;gov2;bm25;IDX_DR_BM25;0;100;4;100;1863395;1863369;325627;0;0;0;1863616
4521;gov2;bm25;IDX_DR_BM25;0;100;3;100;270274;270242;22560;0;0;0;270904
4526;gov2;bm25;IDX_DR_BM25;0;100;2;100;53063;51912;16219;0;0;0;53663
4580;gov2;bm25;IDX_DR_BM25;0;100;2;100;16669;16548;4478;0;0;0;16879
4684;gov2;bm25;IDX_DR_BM25;0;100;1;59;3343;3332;911;0;0;0;3434
4688;gov2;bm25;IDX_DR_BM25;0;100;3;100;118273;118255;30446;0;0;0;118863
4720;gov2;bm25;IDX_DR_BM25;0;100;1;27;2234;1768;408;0;0;0;2330
4802;gov2;bm25;IDX_DR_BM25;0;100;2;100;32396;32382;10231;0;0;0;32822
4829;gov2;bm25;IDX_DR_BM25;0;100;1;9;776;758;182;0;0;0;865
4846;gov2;bm25;IDX_DR_BM25;0;100;3;100;1207425;1207408;164872;0;0;0;1209726
4855;gov2;bm25;IDX_DR_BM25;0;100;2;100;70109;65539;11694;0;0;0;70637
4942;gov2;bm25;IDX_DR_BM25;0;100;4;100;158205;158173;30304;0;0;0;158816
5001;gov2;bm25;IDX_DR_BM25;0;100;1;100;15892;14855;4308;0;0;0;16094
5005;gov2;bm25;IDX_DR_BM25;0;100;3;100;1327226;1327206;182194;0;0;0;1329019
5016;gov2;bm25;IDX_DR_BM25;0;100;2;100;493886;483243;100395;0;0;0;494946
5023;gov2;bm25;IDX_DR_BM25;0;100;3;100;107820;102580;18588;0;0;0;108433
5036;gov2;bm25;IDX_DR_BM25;0;100;3;100;823534;823104;127169;0;0;0;824996
5183;gov2;bm25;IDX_DR_BM25;0;100;2;100;338205;331376;73402;0;0;0;338956
5209;gov2;bm25;IDX_DR_BM25;0;100;3;100;1640822;1637850;222135;0;0;0;1642632
5241;gov2;bm25;IDX_DR_BM25;0;100;2;100;249334;238704;49649;0;0;0;249952
5274;gov2;bm25;IDX_DR_BM25;0;100;6;100;4553628;4552571;727764;0;0;0;4553866
5302;gov2;bm25;IDX_DR_BM25;0;100;2;100;1237175;1224048;259593;0;0;0;1449756
5332;gov2;bm25;IDX_DR_BM25;0;100;3;100;271195;255398;55928;0;0;0;271939
5336;gov2;bm25;IDX_DR_BM25;0;100;2;100;94030;92945;23761;0;0;0;94634
5340;gov2;bm25;IDX_DR_BM25;0;100;3;100;2157657;2157395;291106;0;0;0;2157892
5465;gov2;bm25;IDX_DR_BM25;0;100;1;26;159003;158980;522;0;0;0;159242
5590;gov2;bm25;IDX_DR_BM25;0;100;3;100;82831;82798;21289;0;0;0;83426
5636;gov2;bm25;IDX_DR_BM25;0;100;2;100;318381;318203;73135;0;0;0;319105
5649;gov2;bm25;IDX_DR_BM25;0;100;4;100;1561114;1558375;277608;0;0;0;1561348
5847;gov2;bm25;IDX_DR_BM25;0;100;4;100;1506454;1506420;243800;0;0;0;1508231
5858;gov2;bm25;IDX_DR_BM25;0;100;2;100;564003;559398;126071;0;0;0;565074
5862;gov2;bm25;IDX_DR_BM25;0;100;3;100;715117;710088;113940;0;0;0;716955
6031;gov2;bm25;IDX_DR_BM25;0;100;4;100;359953;351568;77619;0;0;0;360613
6244;gov2;bm25;IDX_DR_BM25;0;100;1;100;14311;12312;3418;0;0;0;14487
6295;gov2;bm25;IDX_DR_BM25;0;100;1;100;37838;37827;12500;0;0;0;38323
6310;gov2;bm25;IDX_DR_BM25;0;100;7;100;393216;393172;61214;0;0;0;394060
6341;gov2;bm25;IDX_DR_BM25;0;100;3;100;267385;264376;52338;0;0;0;268023
6371;gov2;bm25;IDX_DR_BM25;0;100;3;100;290948;289907;56313;0;0;0;291614
6396;gov2;bm25;IDX_DR_BM25;0;100;4;100;251446;249585;45815;0;0;0;252119
6427;gov2;bm25;IDX_DR_BM25;0;100;1;100;16175;14158;4012;0;0;0;16388
