qryid;collection;index;qrymode;k;qrylen;res_size;qry_time;search_time;nodes_evaluated;nodes_total;postings_evaluated;postings_total;client_time
43632;gov2;IDX_D;3;1000;2;1;886;319;120;50410357;0;0;963
43647;gov2;IDX_D;3;1000;1;352;6501;6442;5085;50410357;0;0;6579
43698;gov2;IDX_D;3;1000;2;1;1395;565;245;50410357;0;0;1470
43815;gov2;IDX_D;3;1000;2;236;7842;7412;4328;50410357;0;0;7926
43876;gov2;IDX_D;3;1000;1;1000;49811;49764;38411;50410357;0;0;50339
43894;gov2;IDX_D;3;1000;7;0;3721;1537;329;50410357;0;0;3812
43932;gov2;IDX_D;3;1000;1;8;413;267;182;50410357;0;0;489
43976;gov2;IDX_D;3;1000;1;83;1799;1733;1364;50410357;0;0;1881
44028;gov2;IDX_D;3;1000;1;1000;132242;132196;98352;50410357;0;0;132821
44064;gov2;IDX_D;3;1000;2;311;55324;53923;26793;50410357;0;0;55527
44089;gov2;IDX_D;3;1000;1;110;2483;2306;1749;50410357;0;0;2569
44186;gov2;IDX_D;3;1000;1;15;697;410;275;50410357;0;0;775
44188;gov2;IDX_D;3;1000;1;421;8306;8038;6013;50410357;0;0;8390
44327;gov2;IDX_D;3;1000;1;46;1274;1130;867;50410357;0;0;1348
44343;gov2;IDX_D;3;1000;1;6;462;211;123;50410357;0;0;534
44377;gov2;IDX_D;3;1000;1;1000;20032;19982;15193;50410357;0;0;20173
44428;gov2;IDX_D;3;1000;2;1;688;335;149;50410357;0;0;765
44461;gov2;IDX_D;3;1000;1;1000;20356;20214;15656;50410357;0;0;20482
44483;gov2;IDX_D;3;1000;1;14;407;347;278;50410357;0;0;486
44585;gov2;IDX_D;3;1000;1;1;378;100;26;50410357;0;0;451
44589;gov2;IDX_D;3;1000;1;54;1450;1173;894;50410357;0;0;1523
44620;gov2;IDX_D;3;1000;3;1000;2643568;2643249;772725;50410357;0;0;2646350
44665;gov2;IDX_D;3;1000;1;242;44145;39867;3950;50410357;0;0;44354
44680;gov2;IDX_D;3;1000;1;1000;29281;29197;21932;50410357;0;0;29606
44684;gov2;IDX_D;3;1000;1;101;2548;2245;1667;50410357;0;0;2629
44688;gov2;IDX_D;3;1000;3;1000;233381;233055;74968;50410357;0;0;233902
44741;gov2;IDX_D;3;1000;1;55;1648;1451;990;50410357;0;0;1743
44893;gov2;IDX_D;3;1000;1;1000;33342;33291;24553;50410357;0;0;33740
44950;gov2;IDX_D;3;1000;1;269;5234;5163;4164;50410357;0;0;5318
44964;gov2;IDX_D;3;1000;2;279;66536;66371;33736;50410357;0;0;66727
44974;gov2;IDX_D;3;1000;4;1000;343102;342505;117082;50410357;0;0;343527
45063;gov2;IDX_D;3;1000;1;1000;399658;399563;228440;50410357;0;0;401988
45113;gov2;IDX_D;3;1000;3;0;7660;469;93;50410357;0;0;7774
45150;gov2;IDX_D;3;1000;1;1000;34200;34151;24972;50410357;0;0;34619
45165;gov2;IDX_D;3;1000;2;0;1144;855;419;50410357;0;0;1232
45250;gov2;IDX_D;3;1000;1;5;670;228;116;50410357;0;0;746
45261;gov2;IDX_D;3;1000;2;3;1519;1275;681;50410357;0;0;1598
45328;gov2;IDX_D;3;1000;1;1;208;71;26;50410357;0;0;280
45393;gov2;IDX_D;3;1000;5;0;1014;278;26;50410357;0;0;1092
45436;gov2;IDX_D;3;1000;4;0;3575;3133;1173;50410357;0;0;3658
45513;gov2;IDX_D;3;1000;2;0;1172;286;65;50410357;0;0;1248
45558;gov2;IDX_D;3;1000;1;6;494;231;136;50410357;0;0;568
45610;gov2;IDX_D;3;1000;2;3;406;158;65;50410357;0;0;480
45615;gov2;IDX_D;3;1000;1;731;13565;13431;10150;50410357;0;0;13657
45712;gov2;IDX_D;3;1000;1;1000;33267;33219;25072;50410357;0;0;33654
45722;gov2;IDX_D;3;1000;2;1000;557268;557096;262092;50410357;0;0;557840
45723;gov2;IDX_D;3;1000;1;1000;38447;37042;26913;50410357;0;0;38912
45736;gov2;IDX_D;3;1000;2;1000;1746684;1746506;783155;50410357;0;0;1748053
45755;gov2;IDX_D;3;1000;1;32;37224;27367;602;50410357;0;0;126817
45759;gov2;IDX_D;3;1000;1;948;17720;17543;12656;50410357;0;0;17838
45824;gov2;IDX_D;3;1000;1;8;379;229;154;50410357;0;0;458
45851;gov2;IDX_D;3;1000;1;1;106;49;26;50410357;0;0;176
45911;gov2;IDX_D;3;1000;1;1000;29556;29510;22200;50410357;0;0;29882
45933;gov2;IDX_D;3;1000;2;19;3423;3245;1815;50410357;0;0;3509
45946;gov2;IDX_D;3;1000;1;137;3098;2939;2335;50410357;0;0;3173
45979;gov2;IDX_D;3;1000;2;26;4324;3997;2121;50410357;0;0;4409
46000;gov2;IDX_D;3;1000;1;13;371;305;247;50410357;0;0;452
46061;gov2;IDX_D;3;1000;1;44;1297;1024;772;50410357;0;0;1372
46187;gov2;IDX_D;3;1000;1;311;6020;5969;4919;50410357;0;0;6097
46218;gov2;IDX_D;3;1000;3;0;642;283;97;50410357;0;0;721
46297;gov2;IDX_D;3;1000;2;1000;364924;364785;172845;50410357;0;0;366704
46369;gov2;IDX_D;3;1000;3;0;1121;186;24;50410357;0;0;1215
46487;gov2;IDX_D;3;1000;3;4;850;495;160;50410357;0;0;927
46531;gov2;IDX_D;3;1000;1;1000;34053;34003;24972;50410357;0;0;34466
46559;gov2;IDX_D;3;1000;3;50;56147;55833;20652;50410357;0;0;56341
46563;gov2;IDX_D;3;1000;2;5;3282;2915;1447;50410357;0;0;3378
46612;gov2;IDX_D;3;1000;2;0;628;339;162;50410357;0;0;703
46614;gov2;IDX_D;3;1000;2;1000;49171;48897;27046;50410357;0;0;49388
46743;gov2;IDX_D;3;1000;3;2;8502;8168;3040;50410357;0;0;8717
46805;gov2;IDX_D;3;1000;1;34;1042;891;672;50410357;0;0;1122
46825;gov2;IDX_D;3;1000;3;0;1054;510;163;50410357;0;0;1130
46907;gov2;IDX_D;3;1000;2;1000;2818671;2818518;1250128;50410357;0;0;2821518
47038;gov2;IDX_D;3;1000;1;1000;87088;80612;14655;50410357;0;0;266084
47042;gov2;IDX_D;3;1000;1;854;11539;11351;8548;50410357;0;0;11649
47049;gov2;IDX_D;3;1000;2;0;577;219;89;50410357;0;0;653
47079;gov2;IDX_D;3;1000;1;1000;21085;21030;16036;50410357;0;0;21237
47098;gov2;IDX_D;3;1000;4;0;961;248;29;50410357;0;0;1044
47145;gov2;IDX_D;3;1000;2;0;3149;2793;1438;50410357;0;0;3228
47156;gov2;IDX_D;3;1000;2;194;123447;123305;61891;50410357;0;0;123694
47231;gov2;IDX_D;3;1000;3;575;109427;109195;36985;50410357;0;0;109664
47249;gov2;IDX_D;3;1000;2;1000;2118004;2117809;942772;50410357;0;0;2120623
47266;gov2;IDX_D;3;1000;2;530;100416;93074;27465;50410357;0;0;202189
47270;gov2;IDX_D;3;1000;2;0;607;233;82;50410357;0;0;701
47422;gov2;IDX_D;3;1000;2;0;480;114;13;50410357;0;0;558
47433;gov2;IDX_D;3;1000;1;5;501;230;114;50410357;0;0;581
47535;gov2;IDX_D;3;1000;1;11;474;338;227;50410357;0;0;548
47554;gov2;IDX_D;3;1000;3;617;258325;257974;71925;50410357;0;0;259867
47601;gov2;IDX_D;3;1000;1;3;321;127;51;50410357;0;0;419
47612;gov2;IDX_D;3;1000;2;1000;328228;328081;155598;50410357;0;0;328809
47643;gov2;IDX_D;3;1000;3;151;43348;42519;14933;50410357;0;0;43559
47655;gov2;IDX_D;3;1000;1;1000;21038;20953;15618;50410357;0;0;21186
47700;gov2;IDX_D;3;1000;6;27;32431;31229;9441;50410357;0;0;32926
47734;gov2;IDX_D;3;1000;1;9;466;280;178;50410357;0;0;563
47789;gov2;IDX_D;3;1000;1;88;2058;1916;1402;50410357;0;0;2132
47808;gov2;IDX_D;3;1000;2;18;3962;3692;2027;50410357;0;0;4038
47983;gov2;IDX_D;3;1000;2;1000;3046481;3046328;1488045;50410357;0;0;3047888
48000;gov2;IDX_D;3;1000;4;0;52824;35412;118;50410357;0;0;302665
48010;gov2;IDX_D;3;1000;1;1000;61857;57648;14488;50410357;0;0;62104
48014;gov2;IDX_D;3;1000;1;256;5490;5299;4103;50410357;0;0;5587
48022;gov2;IDX_D;3;1000;2;5;18486;18161;9325;50410357;0;0;18636
48051;gov2;IDX_D;3;1000;2;2;3558;3230;1750;50410357;0;0;3641
48074;gov2;IDX_D;3;1000;1;1;583;133;26;50410357;0;0;658
48082;gov2;IDX_D;3;1000;1;1000;221256;221213;139943;50410357;0;0;223102
48091;gov2;IDX_D;3;1000;1;4;3086;179;94;50410357;0;0;3178
48144;gov2;IDX_D;3;1000;1;43;1303;1136;747;50410357;0;0;1378
48145;gov2;IDX_D;3;1000;2;0;842;298;90;50410357;0;0;918
48161;gov2;IDX_D;3;1000;2;5;7049;6731;3210;50410357;0;0;7141
48211;gov2;IDX_D;3;1000;2;63;5276;4950;2617;50410357;0;0;5364
48236;gov2;IDX_D;3;1000;1;5;320;175;112;50410357;0;0;394
48396;gov2;IDX_D;3;1000;2;2;429;172;66;50410357;0;0;502
48429;gov2;IDX_D;3;1000;1;6;211;156;117;50410357;0;0;282
48521;gov2;IDX_D;3;1000;3;0;566;178;19;50410357;0;0;642
48543;gov2;IDX_D;3;1000;2;103;56401;56266;29024;50410357;0;0;56621
48609;gov2;IDX_D;3;1000;1;549;10280;10195;7900;50410357;0;0;10370
48630;gov2;IDX_D;3;1000;5;1000;400758;399867;129779;50410357;0;0;401176
48667;gov2;IDX_D;3;1000;2;2;1282;945;447;50410357;0;0;1377
48736;gov2;IDX_D;3;1000;2;18;5368;5000;2421;50410357;0;0;5449
48870;gov2;IDX_D;3;1000;3;0;824;166;6;50410357;0;0;903
49167;gov2;IDX_D;3;1000;1;40;1014;880;668;50410357;0;0;1091
49190;gov2;IDX_D;3;1000;2;1000;350752;350614;172415;50410357;0;0;351331
49213;gov2;IDX_D;3;1000;1;1000;21782;20497;14763;50410357;0;0;34078
49272;gov2;IDX_D;3;1000;2;0;23447;368;146;50410357;0;0;58141
49331;gov2;IDX_D;3;1000;3;155;56070;38078;11837;50410357;0;0;59927
49342;gov2;IDX_D;3;1000;2;1000;657743;633925;306041;50410357;0;0;660038
49418;gov2;IDX_D;3;1000;1;1000;27799;25122;16036;50410357;0;0;28027
49550;gov2;IDX_D;3;1000;1;1000;39608;39530;28626;50410357;0;0;40144
49645;gov2;IDX_D;3;1000;2;0;405;87;8;50410357;0;0;493
49725;gov2;IDX_D;3;1000;2;0;707;346;126;50410357;0;0;782
49825;gov2;IDX_D;3;1000;2;0;694;191;39;50410357;0;0;769
49827;gov2;IDX_D;3;1000;3;0;795;255;42;50410357;0;0;874
49835;gov2;IDX_D;3;1000;1;1000;37666;37622;28365;50410357;0;0;38188
49931;gov2;IDX_D;3;1000;2;3;1292;1114;582;50410357;0;0;1386
70;cluewebB;IDX_D;3;10;1;10;788;608;384;100440845;0;0;1507
211;cluewebB;IDX_D;3;10;1;10;1085;792;484;100440845;0;0;1170
257;cluewebB;IDX_D;3;10;1;10;1137;987;735;100440845;0;0;1222
259;cluewebB;IDX_D;3;10;2;0;820;441;164;100440845;0;0;899
450;cluewebB;IDX_D;3;10;1;4;330;178;84;100440845;0;0;409
527;cluewebB;IDX_D;3;10;1;10;3078;2926;2228;100440845;0;0;3216
591;cluewebB;IDX_D;3;10;1;10;943;658;451;100440845;0;0;1026
626;cluewebB;IDX_D;3;10;1;10;864;712;485;100440845;0;0;946
717;cluewebB;IDX_D;3;10;1;10;45316;45269;28800;100440845;0;0;45896
736;cluewebB;IDX_D;3;10;1;3;1057;266;75;100440845;0;0;1145
775;cluewebB;IDX_D;3;10;4;0;1170;277;16;100440845;0;0;1247
892;cluewebB;IDX_D;3;10;1;10;1282;822;475;100440845;0;0;1366
966;cluewebB;IDX_D;3;10;1;10;6348;6202;4240;100440845;0;0;6531
1113;cluewebB;IDX_D;3;10;2;10;88898;88740;36076;100440845;0;0;89326
1131;cluewebB;IDX_D;3;10;1;10;5942;5600;3534;100440845;0;0;6120
1180;cluewebB;IDX_D;3;10;3;0;1234;303;37;100440845;0;0;1313
1209;cluewebB;IDX_D;3;10;3;1;964;320;54;100440845;0;0;1042
1235;cluewebB;IDX_D;3;10;1;10;1452;1395;1106;100440845;0;0;1546
1243;cluewebB;IDX_D;3;10;1;5;392;232;115;100440845;0;0;467
1248;cluewebB;IDX_D;3;10;1;10;915;463;221;100440845;0;0;990
1253;cluewebB;IDX_D;3;10;1;10;47823;47781;29210;100440845;0;0;48410
1264;cluewebB;IDX_D;3;10;1;10;2853;2515;1332;100440845;0;0;2955
1286;cluewebB;IDX_D;3;10;1;4;1038;292;96;100440845;0;0;1117
1412;cluewebB;IDX_D;3;10;1;10;3339;3192;2335;100440845;0;0;3465
1468;cluewebB;IDX_D;3;10;1;10;786;498;261;100440845;0;0;861
1550;cluewebB;IDX_D;3;10;1;10;1236;1182;947;100440845;0;0;1324
1551;cluewebB;IDX_D;3;10;1;10;47029;46979;29085;100440845;0;0;47607
1613;cluewebB;IDX_D;3;10;1;10;44580;44114;29490;100440845;0;0;45178
1661;cluewebB;IDX_D;3;10;1;10;16777;16283;11339;100440845;0;0;17132
1796;cluewebB;IDX_D;3;10;1;10;3559;3394;2552;100440845;0;0;3689
1847;cluewebB;IDX_D;3;10;2;1;1123;465;143;100440845;0;0;1211
1903;cluewebB;IDX_D;3;10;3;10;8943;8106;2273;100440845;0;0;9219
1969;cluewebB;IDX_D;3;10;1;7;450;287;150;100440845;0;0;527
2118;cluewebB;IDX_D;3;10;4;0;835;200;33;100440845;0;0;915
2146;cluewebB;IDX_D;3;10;2;10;80457;80302;36880;100440845;0;0;91613
2217;cluewebB;IDX_D;3;10;1;10;30108;1688;878;100440845;0;0;51750
2271;cluewebB;IDX_D;3;10;2;10;3256446;3231980;1193866;100440845;0;0;3257831
2321;cluewebB;IDX_D;3;10;1;10;341715;341168;243;100440845;0;0;341953
2343;cluewebB;IDX_D;3;10;1;2;5683;283;53;100440845;0;0;5791
2348;cluewebB;IDX_D;3;10;1;1;423;132;27;100440845;0;0;499
2383;cluewebB;IDX_D;3;10;1;10;1686;1399;703;100440845;0;0;1761
2388;cluewebB;IDX_D;3;10;1;10;871;554;243;100440845;0;0;951
2449;cluewebB;IDX_D;3;10;1;10;11170;10881;6395;100440845;0;0;11402
2550;cluewebB;IDX_D;3;10;3;10;30645;30316;9599;100440845;0;0;31210
2568;cluewebB;IDX_D;3;10;3;2;1262;716;182;100440845;0;0;1354
2602;cluewebB;IDX_D;3;10;1;6;575;268;122;100440845;0;0;656
2669;cluewebB;IDX_D;3;10;1;10;5118;4840;3376;100440845;0;0;5275
2761;cluewebB;IDX_D;3;10;1;10;1672;1510;1165;100440845;0;0;1769
2825;cluewebB;IDX_D;3;10;1;10;2309;2157;1681;100440845;0;0;2383
2826;cluewebB;IDX_D;3;10;1;10;36233;36145;23548;100440845;0;0;36375
2828;cluewebB;IDX_D;3;10;1;10;1708;967;526;100440845;0;0;1787
3064;cluewebB;IDX_D;3;10;1;10;1916;1851;1286;100440845;0;0;1990
3068;cluewebB;IDX_D;3;10;1;10;3137;3057;2423;100440845;0;0;3211
3091;cluewebB;IDX_D;3;10;3;0;1055;454;111;100440845;0;0;1135
3161;cluewebB;IDX_D;3;10;1;10;106519;106473;58841;100440845;0;0;107152
3234;cluewebB;IDX_D;3;10;1;10;2237;1687;375;100440845;0;0;2337
3281;cluewebB;IDX_D;3;10;3;10;2690825;2690461;660826;100440845;0;0;2694177
3398;cluewebB;IDX_D;3;10;1;10;900363;895003;348956;100440845;0;0;903459
3421;cluewebB;IDX_D;3;10;1;1;30141;22416;27;100440845;0;0;30349
3443;cluewebB;IDX_D;3;10;5;10;26276;24971;6275;100440845;0;0;26440
3628;cluewebB;IDX_D;3;10;1;3;507;182;64;100440845;0;0;600
3764;cluewebB;IDX_D;3;10;1;10;3802;3751;2609;100440845;0;0;3936
3828;cluewebB;IDX_D;3;10;1;10;1083;918;636;100440845;0;0;1164
3845;cluewebB;IDX_D;3;10;1;10;26715;26568;15824;100440845;0;0;27090
3895;cluewebB;IDX_D;3;10;1;10;866;547;308;100440845;0;0;944
3942;cluewebB;IDX_D;3;10;1;10;729;436;223;100440845;0;0;804
3950;cluewebB;IDX_D;3;10;2;0;4065;3483;1437;100440845;0;0;4145
3972;cluewebB;IDX_D;3;10;2;10;472610;472451;193766;100440845;0;0;473631
4001;cluewebB;IDX_D;3;10;3;0;5856;3109;244;100440845;0;0;5964
4151;cluewebB;IDX_D;3;10;1;10;1064;891;478;100440845;0;0;1143
4153;cluewebB;IDX_D;3;10;1;10;876;583;283;100440845;0;0;951
4172;cluewebB;IDX_D;3;10;2;10;1668387;1668228;585593;100440845;0;0;1671586
4212;cluewebB;IDX_D;3;10;1;10;43020;35025;845;100440845;0;0;43245
4234;cluewebB;IDX_D;3;10;1;2;519;167;42;100440845;0;0;621
4290;cluewebB;IDX_D;3;10;1;10;12228;12173;7481;100440845;0;0;12475
4379;cluewebB;IDX_D;3;10;1;10;1026;526;272;100440845;0;0;1101
4521;cluewebB;IDX_D;3;10;1;10;3803;3504;2743;100440845;0;0;3940
4526;cluewebB;IDX_D;3;10;1;10;553;390;220;100440845;0;0;627
4580;cluewebB;IDX_D;3;10;1;10;4426;4270;3475;100440845;0;0;4585
4684;cluewebB;IDX_D;3;10;1;10;1237;1181;901;100440845;0;0;1320
4688;cluewebB;IDX_D;3;10;1;10;1220;920;535;100440845;0;0;1297
4720;cluewebB;IDX_D;3;10;1;10;600;537;353;100440845;0;0;672
4802;cluewebB;IDX_D;3;10;1;3;328;165;73;100440845;0;0;398
4829;cluewebB;IDX_D;3;10;1;10;1174;1121;893;100440845;0;0;1258
4846;cluewebB;IDX_D;3;10;1;10;711;423;240;100440845;0;0;784
4855;cluewebB;IDX_D;3;10;1;10;4220;4068;3044;100440845;0;0;4365
4942;cluewebB;IDX_D;3;10;1;10;1223;743;456;100440845;0;0;1300
5001;cluewebB;IDX_D;3;10;1;10;3179;3127;2234;100440845;0;0;3300
5005;cluewebB;IDX_D;3;10;1;10;987;706;464;100440845;0;0;1064
5016;cluewebB;IDX_D;3;10;1;10;10691;10549;6722;100440845;0;0;10919
5023;cluewebB;IDX_D;3;10;3;10;994307;994118;262627;100440845;0;0;997408
5036;cluewebB;IDX_D;3;10;2;10;239639;230572;78887;100440845;0;0;240300
5183;cluewebB;IDX_D;3;10;1;10;10922;10141;5261;100440845;0;0;11128
5209;cluewebB;IDX_D;3;10;3;10;1655804;1655380;387404;100440845;0;0;1659032
5241;cluewebB;IDX_D;3;10;1;10;106992;99833;1010;100440845;0;0;107240
5274;cluewebB;IDX_D;3;10;3;0;1073;203;8;100440845;0;0;1180
5302;cluewebB;IDX_D;3;10;1;10;1132;970;625;100440845;0;0;1214
5332;cluewebB;IDX_D;3;10;1;1;433;130;27;100440845;0;0;507
5336;cluewebB;IDX_D;3;10;1;10;7887;7729;4895;100440845;0;0;8068
5340;cluewebB;IDX_D;3;10;1;10;1357;1044;729;100440845;0;0;1443
5465;cluewebB;IDX_D;3;10;1;10;1953;1899;1506;100440845;0;0;2057
5590;cluewebB;IDX_D;3;10;3;0;4604;4272;1200;100440845;0;0;4773
5636;cluewebB;IDX_D;3;10;1;10;11227;11076;7952;100440845;0;0;11510
5649;cluewebB;IDX_D;3;10;2;10;6278;5660;2370;100440845;0;0;6361
5847;cluewebB;IDX_D;3;10;2;10;5857;5370;2448;100440845;0;0;5944
5858;cluewebB;IDX_D;3;10;1;10;7554;7405;5576;100440845;0;0;7759
5862;cluewebB;IDX_D;3;10;1;6;579;290;138;100440845;0;0;656
6031;cluewebB;IDX_D;3;10;3;0;1242;620;150;100440845;0;0;1316
6244;cluewebB;IDX_D;3;10;1;10;33055;33010;22758;100440845;0;0;33613
6295;cluewebB;IDX_D;3;10;1;10;64754;64567;38783;100440845;0;0;64968
6310;cluewebB;IDX_D;3;10;6;0;2507;331;19;100440845;0;0;2604
6341;cluewebB;IDX_D;3;10;2;0;404;142;30;100440845;0;0;479
6371;cluewebB;IDX_D;3;10;1;10;792;498;233;100440845;0;0;869
6396;cluewebB;IDX_D;3;10;1;10;1022;549;262;100440845;0;0;1098
6427;cluewebB;IDX_D;3;10;1;10;2651;2600;1864;100440845;0;0;2771
6442;cluewebB;IDX_D;3;10;1;10;832;539;315;100440845;0;0;906
6546;cluewebB;IDX_D;3;10;1;10;707;418;210;100440845;0;0;781
6614;cluewebB;IDX_D;3;10;1;10;587;439;265;100440845;0;0;660
6732;cluewebB;IDX_D;3;10;1;10;36626;36577;24459;100440845;0;0;37203
6759;cluewebB;IDX_D;3;10;1;1;606;126;27;100440845;0;0;695
6799;cluewebB;IDX_D;3;10;1;10;841;543;293;100440845;0;0;915
6841;cluewebB;IDX_D;3;10;1;4;490;212;84;100440845;0;0;564
6906;cluewebB;IDX_D;3;10;2;2;5103;4594;1913;100440845;0;0;5186
6939;cluewebB;IDX_D;3;10;1;10;2363;2074;1420;100440845;0;0;2460
6992;cluewebB;IDX_D;3;10;1;10;974;504;259;100440845;0;0;1048
7077;cluewebB;IDX_D;3;10;3;4;1759;1199;307;100440845;0;0;1839
7156;cluewebB;IDX_D;3;10;2;1;638;159;27;100440845;0;0;714
7227;cluewebB;IDX_D;3;10;1;10;14892;14842;9665;100440845;0;0;15299
7253;cluewebB;IDX_D;3;10;1;10;1307;656;348;100440845;0;0;1383
7353;cluewebB;IDX_D;3;10;1;10;1596;1454;1086;100440845;0;0;1690
7463;cluewebB;IDX_D;3;10;1;10;2902;2849;1884;100440845;0;0;2987
7544;cluewebB;IDX_D;3;10;1;10;1487;1208;848;100440845;0;0;1569
7642;cluewebB;IDX_D;3;10;3;10;132866;132452;36885;100440845;0;0;133567
7656;cluewebB;IDX_D;3;10;1;10;2234;742;260;100440845;0;0;2333
7680;cluewebB;IDX_D;3;10;1;10;3027;2553;1622;100440845;0;0;3136
7883;cluewebB;IDX_D;3;10;1;10;1672;1525;1079;100440845;0;0;1764
7925;cluewebB;IDX_D;3;10;2;0;1393;941;348;100440845;0;0;1467
7927;cluewebB;IDX_D;3;10;1;10;1466;1177;822;100440845;0;0;1551
7943;cluewebB;IDX_D;3;10;2;10;1457663;1457514;536399;100440845;0;0;1460856
7959;cluewebB;IDX_D;3;10;2;10;38347;29113;519;100440845;0;0;38558
7964;cluewebB;IDX_D;3;10;1;10;109874;109792;58841;100440845;0;0;110538
7986;cluewebB;IDX_D;3;10;1;1;1844;279;27;100440845;0;0;1941
8035;cluewebB;IDX_D;3;10;2;0;1972;1789;651;100440845;0;0;2051
8123;cluewebB;IDX_D;3;10;3;10;30878;30438;8707;100440845;0;0;31481
8137;cluewebB;IDX_D;3;10;1;4;1728;342;100;100440845;0;0;1821
8142;cluewebB;IDX_D;3;10;1;10;846;689;413;100440845;0;0;927
8152;cluewebB;IDX_D;3;10;1;10;717;563;338;100440845;0;0;791
8154;cluewebB;IDX_D;3;10;1;10;1547;1086;654;100440845;0;0;1627
8201;cluewebB;IDX_D;3;10;1;10;935;470;222;100440845;0;0;1011
8273;cluewebB;IDX_D;3;10;1;10;1478;1201;840;100440845;0;0;1563
8356;cluewebB;IDX_D;3;10;2;1;1037;215;27;100440845;0;0;1112
8362;cluewebB;IDX_D;3;10;1;10;823;664;429;100440845;0;0;900
8455;cluewebB;IDX_D;3;10;2;0;995;527;197;100440845;0;0;1073
8458;cluewebB;IDX_D;3;10;3;10;6011;5621;1681;100440845;0;0;6221
8524;cluewebB;IDX_D;3;10;2;10;3667;3503;1732;100440845;0;0;3751
8525;cluewebB;IDX_D;3;10;1;10;3089;2932;2239;100440845;0;0;3217
8700;cluewebB;IDX_D;3;10;1;10;745;584;383;100440845;0;0;822
8815;cluewebB;IDX_D;3;10;1;10;1078;917;669;100440845;0;0;1158
9140;cluewebB;IDX_D;3;10;1;10;2505;2354;1792;100440845;0;0;2618
9373;cluewebB;IDX_D;3;10;1;10;1262;1116;787;100440845;0;0;1353
9407;cluewebB;IDX_D;3;10;1;10;49442;49319;29634;100440845;0;0;50014
9483;cluewebB;IDX_D;3;10;1;4;667;199;84;100440845;0;0;750
9513;cluewebB;IDX_D;3;10;1;10;718;560;299;100440845;0;0;793
9527;cluewebB;IDX_D;3;10;1;10;96440;96396;54777;100440845;0;0;97080
9631;cluewebB;IDX_D;3;10;1;10;2864;1869;1196;100440845;0;0;2979
9690;cluewebB;IDX_D;3;10;1;2;303;131;46;100440845;0;0;379
9698;cluewebB;IDX_D;3;10;3;0;3411;2674;765;100440845;0;0;3516
9756;cluewebB;IDX_D;3;10;1;10;2597;2432;1805;100440845;0;0;2715
9789;cluewebB;IDX_D;3;10;1;2;913;226;51;100440845;0;0;987
9862;cluewebB;IDX_D;3;10;1;10;6506;6035;4089;100440845;0;0;6684
9937;cluewebB;IDX_D;3;10;1;10;708;422;216;100440845;0;0;781
9950;cluewebB;IDX_D;3;10;1;10;888;730;521;100440845;0;0;968
9990;cluewebB;IDX_D;3;10;1;10;4404;4352;3362;100440845;0;0;4558
10044;cluewebB;IDX_D;3;10;2;0;1046;769;318;100440845;0;0;1120
10123;cluewebB;IDX_D;3;10;1;10;1042;757;495;100440845;0;0;1119
10127;cluewebB;IDX_D;3;10;1;10;672;399;199;100440845;0;0;747
10135;cluewebB;IDX_D;3;10;1;10;4986;4840;3794;100440845;0;0;5156
10140;cluewebB;IDX_D;3;10;2;0;673;415;161;100440845;0;0;746
10144;cluewebB;IDX_D;3;10;1;4;513;227;100;100440845;0;0;588
10170;cluewebB;IDX_D;3;10;1;10;30322;30280;20621;100440845;0;0;30863
10212;cluewebB;IDX_D;3;10;3;10;368015;367586;98556;100440845;0;0;370846
10336;cluewebB;IDX_D;3;10;1;10;72611;69586;33386;100440845;0;0;73255
10340;cluewebB;IDX_D;3;10;3;0;1931;845;183;100440845;0;0;2035
10377;cluewebB;IDX_D;3;10;1;10;7690;7531;4869;100440845;0;0;7871
10446;cluewebB;IDX_D;3;10;1;10;2636;2474;1772;100440845;0;0;2748
10447;cluewebB;IDX_D;3;10;1;8;655;344;168;100440845;0;0;730
10448;cluewebB;IDX_D;3;10;2;0;610;173;31;100440845;0;0;686
10475;cluewebB;IDX_D;3;10;2;3;1054;608;236;100440845;0;0;1128
10560;cluewebB;IDX_D;3;10;2;10;1781084;1780944;696619;100440845;0;0;1782467
10567;cluewebB;IDX_D;3;10;3;10;207334;207074;5264;100440845;0;0;208796
10587;cluewebB;IDX_D;3;10;3;0;1402;572;98;100440845;0;0;1509
10603;cluewebB;IDX_D;3;10;1;10;5341;5287;3452;100440845;0;0;5491
10635;cluewebB;IDX_D;3;10;2;10;1842;939;392;100440845;0;0;1919
10659;cluewebB;IDX_D;3;10;4;10;4133294;4132689;958298;100440845;0;0;4136437
10678;cluewebB;IDX_D;3;10;1;10;72225;61721;165;100440845;0;0;72459
10704;cluewebB;IDX_D;3;10;2;10;21871;21269;9391;100440845;0;0;22133
10762;cluewebB;IDX_D;3;10;1;10;209743;209691;111018;100440845;0;0;210528
10841;cluewebB;IDX_D;3;10;1;5;3201;501;121;100440845;0;0;3297
10861;cluewebB;IDX_D;3;10;1;10;1660;1501;917;100440845;0;0;1755
10966;cluewebB;IDX_D;3;10;1;10;108023;107969;58841;100440845;0;0;108648
10975;cluewebB;IDX_D;3;10;1;10;2241;977;503;100440845;0;0;2346
11008;cluewebB;IDX_D;3;10;1;10;996;836;514;100440845;0;0;1081
11010;cluewebB;IDX_D;3;10;2;10;2749;2458;1050;100440845;0;0;2825
11030;cluewebB;IDX_D;3;10;3;10;2259;1444;434;100440845;0;0;2334
