qryid;collection;index;qrymode;k;qrylen;res_size;qry_time;search_time;nodes_evaluated;nodes_total;postings_evaluated;postings_total;client_time
26490;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;85;36623;36605;9174;50410357;0;0;36811
26510;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;21;365154;365120;67281;50410357;0;0;366062
26592;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;30043;29631;13632;50410357;0;0;30495
26596;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;145456;145419;48343;50410357;0;0;145801
26637;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;8;3615;3576;791;50410357;0;0;3825
26783;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;389437;389425;124216;50410357;0;0;392559
26817;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;19957;17488;8064;50410357;0;0;20280
26822;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;6;100;1173206;1173166;175503;50410357;0;0;1176917
26864;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;908899;904473;254371;50410357;0;0;910901
26917;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;0;1493;624;151;50410357;0;0;1621
26938;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;1171231;1171215;321675;50410357;0;0;1174016
26970;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;580736;578038;118279;50410357;0;0;581620
27015;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;8;0;9177;8509;1079;50410357;0;0;9315
27043;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;49564;49551;22142;50410357;0;0;50136
27065;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;151404;151381;64527;50410357;0;0;152984
27105;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;9;4860;4812;1053;50410357;0;0;4989
27150;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;1008058;1008036;201700;50410357;0;0;1010210
27160;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;1525199;1523083;296747;50410357;0;0;1528511
27182;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;39959;31609;12654;50410357;0;0;40343
27507;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;6;1088;1059;372;50410357;0;0;1211
27623;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;16847;16835;8388;50410357;0;0;17031
27640;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;130187;130170;43700;50410357;0;0;130509
27691;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;1937098;1937063;540593;50410357;0;0;1940898
27797;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;844712;806377;163615;50410357;0;0;846918
27834;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;46122;44692;15153;50410357;0;0;46380
27858;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;327308;327275;66085;50410357;0;0;327613
27899;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;464309;464276;152980;50410357;0;0;467348
27912;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;772727;771411;218259;50410357;0;0;775900
27932;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;917036;914939;251982;50410357;0;0;919208
27949;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;59911;58565;19118;50410357;0;0;60256
27957;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;4332464;4332417;727282;50410357;0;0;4333947
27986;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;1224042;1224007;293695;50410357;0;0;1227005
28138;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;246209;244754;73710;50410357;0;0;247062
28147;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;1;188;149;26;50410357;0;0;318
28223;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;3719025;3719003;679600;50410357;0;0;3722766
28234;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;388275;377571;79924;50410357;0;0;389267
28319;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;0;3029;2191;475;50410357;0;0;3168
28333;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;779402;779388;212993;50410357;0;0;781940
28613;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;69515;67928;22140;50410357;0;0;69833
28614;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;2683785;2683740;484388;50410357;0;0;2687664
28788;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;819298;808549;235760;50410357;0;0;822056
28825;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;5430563;5427030;1211910;50410357;0;0;5434568
28845;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;6;100;1958509;1938806;280225;50410357;0;0;1962554
28891;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;3144263;3128125;725552;50410357;0;0;3147324
28984;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;185076;169080;35040;50410357;0;0;185387
29030;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;970211;970171;168096;50410357;0;0;973811
29047;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;0;11243;6848;66;50410357;0;0;13534
29137;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;2594249;2575389;607843;50410357;0;0;2597765
29145;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;512612;497288;106166;50410357;0;0;514479
29199;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;178041;174873;52098;50410357;0;0;179415
29211;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;36;19126;19084;4190;50410357;0;0;19328
29223;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;67608;67588;27570;50410357;0;0;68169
29236;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;197094;197053;39154;50410357;0;0;197852
29293;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;150126;150093;64527;50410357;0;0;150623
29308;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;1413872;1413829;358913;50410357;0;0;1416444
29368;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;10317;6247;2772;50410357;0;0;10455
29421;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;4889;4875;2507;50410357;0;0;4997
29458;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;10;100;2375518;2375477;278555;50410357;0;0;2377008
29495;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;27948;27910;12703;50410357;0;0;28334
29527;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;1397855;1397815;250759;50410357;0;0;1399489
29543;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;7;21;137457;137403;19668;50410357;0;0;138330
29569;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;148441;148025;64527;50410357;0;0;148951
29632;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;41764;41728;14676;50410357;0;0;63469
29693;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;2;23567;23534;5601;50410357;0;0;24825
29737;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;21;5784;5763;2218;50410357;0;0;5897
29774;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;4628049;4628027;872725;50410357;0;0;4632092
29900;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;2920059;2901472;518448;50410357;0;0;2923950
29958;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;1252540;1235842;244897;50410357;0;0;1256135
29976;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;127152;122806;30935;50410357;0;0;127561
30035;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;0;760;726;189;50410357;0;0;892
30055;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;1179492;1179473;234617;50410357;0;0;1181174
30162;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;649996;649953;136078;50410357;0;0;650846
30209;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;1;2056;1642;466;50410357;0;0;2187
30215;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;32;19388;19366;4363;50410357;0;0;19545
30298;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;1517660;1517638;290157;50410357;0;0;1521552
30299;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;26;28303;7686;1584;50410357;0;0;28533
30327;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;2996256;2996232;581032;50410357;0;0;3000249
30338;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;668955;654611;104032;50410357;0;0;669921
30411;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;6;0;37370;36481;5902;50410357;0;0;37980
30472;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;353586;353554;120980;50410357;0;0;356426
30536;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;1183662;1182155;212667;50410357;0;0;1187485
30599;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;723948;675393;117539;50410357;0;0;725360
30610;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;6;100;1104603;1104552;163978;50410357;0;0;1107555
30667;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;2504201;2500048;600355;50410357;0;0;2507904
30693;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;3715131;3696062;668876;50410357;0;0;3716697
30724;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;2139104;2139069;547083;50410357;0;0;2141633
30740;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;31;167534;158406;34443;50410357;0;0;168386
30757;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;1328113;1328040;255686;50410357;0;0;1331727
30772;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;42;20286;9761;783;50410357;0;0;44366
30900;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;7;4587;4559;1105;50410357;0;0;23034
30938;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;0;644;591;59;50410357;0;0;23200
30995;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;684614;684585;121275;50410357;0;0;685127
31103;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;10;454;423;165;50410357;0;0;583
31119;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;13469;13457;6811;50410357;0;0;13592
31197;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;230955;230938;74687;50410357;0;0;231268
31214;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;2842210;2842179;689982;50410357;0;0;2845311
31248;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;40;57389;50928;1219;50410357;0;0;57703
31266;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;24;24485;24450;7995;50410357;0;0;24730
31316;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;1597282;1597256;305091;50410357;0;0;1600894
31512;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;542572;533906;103916;50410357;0;0;545084
31616;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;2;13880;1026;176;50410357;0;0;14341
31630;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;83742;83723;16591;50410357;0;0;85186
31699;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;687868;687829;129788;50410357;0;0;690590
31715;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;505129;500378;136096;50410357;0;0;507068
31830;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;35;11881;11846;3785;50410357;0;0;12047
31849;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;12663;12646;4801;50410357;0;0;12812
31877;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;7;0;425;390;12;50410357;0;0;532
31888;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;16655;16637;8064;50410357;0;0;16902
31976;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;170279;170256;51342;50410357;0;0;170586
32151;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;350959;350918;64900;50410357;0;0;351896
32214;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;369274;368415;70677;50410357;0;0;373069
32251;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;2243536;2241178;591152;50410357;0;0;2246576
32305;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;341001;330887;69387;50410357;0;0;341889
32340;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;3340499;3339150;569716;50410357;0;0;3344098
32377;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;0;9443;3462;35;50410357;0;0;11673
32462;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;731830;729725;144825;50410357;0;0;732417
32466;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;4068854;4068812;776965;50410357;0;0;4072816
32497;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;259579;247797;71436;50410357;0;0;261469
32527;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;0;473;372;31;50410357;0;0;598
32604;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;61972;61957;23024;50410357;0;0;62452
32616;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;1505237;1505199;256383;50410357;0;0;1507153
32699;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;354989;354946;110035;50410357;0;0;355323
32742;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;179752;179718;56177;50410357;0;0;181282
32889;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;8;5890;5850;1225;50410357;0;0;6139
32961;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;52;59668;59646;13099;50410357;0;0;59966
33018;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;54;35729;35693;11761;50410357;0;0;36059
33048;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;95;17027;16984;3838;50410357;0;0;17300
33059;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;489398;489369;147924;50410357;0;0;489857
33064;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;166025;165984;31270;50410357;0;0;166901
33109;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;6;25;9226;8892;1546;50410357;0;0;9430
33183;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;1;1271;1249;243;50410357;0;0;1378
33302;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;94;414850;414833;78248;50410357;0;0;416425
33418;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;663331;663292;119296;50410357;0;0;665843
33478;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;35;48231;43403;3787;50410357;0;0;60484
33493;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;493666;493625;94669;50410357;0;0;496953
33533;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;1645705;1627951;303264;50410357;0;0;1647621
33634;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;44;6495;6458;2182;50410357;0;0;6629
33680;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;2110499;2110479;349024;50410357;0;0;2112500
33762;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;75;32120;30868;9801;50410357;0;0;32378
33768;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;83;2456;2424;1211;50410357;0;0;2592
33800;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;15181;15168;7529;50410357;0;0;15384
33837;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;332908;332878;67399;50410357;0;0;334737
33840;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;31;80986;71957;16104;50410357;0;0;81676
33917;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;0;1519;1471;217;50410357;0;0;1653
33930;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;571364;571345;120434;50410357;0;0;574203
34025;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;40;228404;222218;44681;50410357;0;0;229214
34046;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;381788;381751;110838;50410357;0;0;382769
34095;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;8;76420;76003;14516;50410357;0;0;76911
34104;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;4;4014;3974;1044;50410357;0;0;4174
34131;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;2575180;2575165;644135;50410357;0;0;2578912
34142;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;10448943;10438491;1693433;50410357;0;0;10450334
34241;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;30;290268;290223;28351;50410357;0;0;292227
34265;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;278750;277763;60444;50410357;0;0;279090
34266;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;13;71774;71729;15628;50410357;0;0;72444
34425;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;3493703;3493666;899560;50410357;0;0;3496701
34446;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;54;113785;103480;17357;50410357;0;0;115697
34499;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;63080;62449;25910;50410357;0;0;63622
34565;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;9;0;144239;144176;18256;50410357;0;0;144551
34571;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;1;276;238;26;50410357;0;0;418
34576;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;4948415;4948393;947964;50410357;0;0;4951609
34719;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;710077;703685;176847;50410357;0;0;710988
34750;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;3782488;3781932;966955;50410357;0;0;3786053
34761;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;2167632;2155269;307775;50410357;0;0;2171189
34957;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;11;68959;64809;1414;50410357;0;0;69297
34963;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;1538010;1537971;306903;50410357;0;0;1541686
35001;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;123836;113277;26980;50410357;0;0;124529
35019;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;119987;119950;40959;50410357;0;0;120328
35067;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;276724;276687;79006;50410357;0;0;277612
35070;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;91693;91642;28472;50410357;0;0;93145
35101;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;1886230;1886191;296416;50410357;0;0;1889959
35102;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;32;18059;5797;608;50410357;0;0;18315
35113;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;28206;28183;12703;50410357;0;0;28613
35160;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;3651;3623;1861;50410357;0;0;3775
35186;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;22;57835;57806;11103;50410357;0;0;58225
35234;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;53851;53816;17367;50410357;0;0;55095
35420;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;23;70904;70862;14838;50410357;0;0;71583
35480;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;4477891;4477857;1113246;50410357;0;0;4481444
35524;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;5864750;5846595;944462;50410357;0;0;5866295
35580;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;702045;702003;131264;50410357;0;0;708095
35643;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;73195;63355;15850;50410357;0;0;73644
35721;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;6;100;1455158;1455109;228361;50410357;0;0;1456649
35766;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;235328;235290;55026;50410357;0;0;235656
35781;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;6;6;161924;161874;25738;50410357;0;0;162764
35835;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;444468;443848;93860;50410357;0;0;446058
35888;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;6;54;211258;211205;33081;50410357;0;0;212063
35933;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;119508;119053;46285;50410357;0;0;120317
35938;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;32790;32695;16230;50410357;0;0;32990
35956;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;669087;669059;137990;50410357;0;0;671023
36005;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;3024938;3023757;513343;50410357;0;0;3026965
36088;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;2076491;2075681;541096;50410357;0;0;2079643
36100;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;3492985;3484533;635450;50410357;0;0;3495128
36109;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;4;37459;34758;7765;50410357;0;0;37935
36122;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;265591;265552;61855;50410357;0;0;266987
36135;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;88874;88836;29558;50410357;0;0;89198
36143;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;244385;244339;52744;50410357;0;0;245247
36198;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;3;1826;1392;394;50410357;0;0;1957
36200;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;1212120;1212101;236459;50410357;0;0;1213966
36224;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;89;72316;72273;16325;50410357;0;0;72623
36251;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;5631981;5631943;982778;50410357;0;0;5633423
36349;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;6;100;1488247;1488197;202534;50410357;0;0;1492075
36424;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;100288;97976;27161;50410357;0;0;123021
36441;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;1527839;1527797;307354;50410357;0;0;1530344
36445;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;43187;41341;12342;50410357;0;0;43419
36466;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;3615645;3615624;967162;50410357;0;0;3617084
36503;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;293009;292977;18727;50410357;0;0;293426
36504;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;71141;71105;25719;50410357;0;0;71469
36524;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;0;5195;5158;1204;50410357;0;0;5394
36550;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;250826;250812;83089;50410357;0;0;251615
36564;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;23;71182;71119;15994;50410357;0;0;72061
36627;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;749567;749244;153730;50410357;0;0;752933
36643;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;1534801;1527138;425984;50410357;0;0;1537453
36951;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;10522870;10515660;1777441;50410357;0;0;10524306
36953;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;435334;435294;67776;50410357;0;0;440083
36970;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;5286686;5283551;1241361;50410357;0;0;5289801
37036;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;259558;255570;47591;50410357;0;0;259923
37065;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;7;2;18686;18633;2763;50410357;0;0;18972
37078;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;0;29786;29757;5987;50410357;0;0;30026
37136;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;0;611;585;92;50410357;0;0;719
37148;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;63965;63952;31406;50410357;0;0;64363
37172;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;214222;214193;76199;50410357;0;0;215138
37328;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;1531479;1530739;299968;50410357;0;0;1534604
37356;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;47363;39727;14317;50410357;0;0;47789
37383;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;5;100;1026866;1026820;183839;50410357;0;0;1028434
37713;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;17002;16971;8064;50410357;0;0;17203
37783;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;298281;298259;63285;50410357;0;0;299741
38030;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;1851060;1849083;491981;50410357;0;0;1853842
38092;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;284794;273925;56218;50410357;0;0;285107
38108;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;17;837;806;346;50410357;0;0;967
38142;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;10;36462;36439;8340;50410357;0;0;37152
38150;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;292427;292392;93167;50410357;0;0;294028
38172;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;927083;927042;188232;50410357;0;0;930466
38244;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;9;31616;21130;188;50410357;0;0;31933
38258;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;461543;461501;92275;50410357;0;0;462406
38282;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;3;1222;682;171;50410357;0;0;1359
38343;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;27348;27335;13037;50410357;0;0;27492
38388;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;3;100;137188;137166;31971;50410357;0;0;137465
38413;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;100;184258;184229;71436;50410357;0;0;185111
38446;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;4;100;1347540;1347439;277015;50410357;0;0;1350895
38459;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;8;35;299925;289953;41991;50410357;0;0;300239
38472;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;2;100;1021683;1021648;292438;50410357;0;0;1024381
38546;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;8;41;372992;370307;50940;50410357;0;0;373271
38582;gov2;bm25_simple_est;IDX_D_SANSLEN;1;100;1;14;720;690;283;50410357;0;0;855
